codigo_producto,demanda_total,caja_tipo_id,alto,ancho,largo,utilizacion_pallet,cantidad_cajas_pallet
BR0038,31584,34dbd33aabcf7123c6ee197304f6312d,253.0,269.5,355.5,0.738790875,48.0
BR0038,31584,35174969e008414733b7133a380c2f8c,240.0,255.0,391.0,0.8521333333333333,56.0
BR0038,31584,371bc8e13ebaec61128f288334956fa5,253.0,255.0,391.0,0.7685333333333333,48.0
BR0038,31584,3f4b03b56bb388655f2cb1495b69f5d7,250.2,259.2,388.0,0.7666228799999999,48.0
BR0038,31584,414d4cf5c1bc8a346f7e4445ede7acbd,251.9,257.4,386.0,0.7626107,48.0
BR0038,31584,4910b652fb2cf1c609d243a1e78d1919,238.7,257.4,386.0,0.8446982833333332,56.0
BR0038,31584,4989f7c44b56191eebb2c0b95763c0db,250.0,266.4,355.5,0.722202075,48.0
BR0038,31584,4e4ab9c5dd0e741b2d59dd243d6a270a,248.6,256.5,383.0,0.7447216000000001,48.0
BR0038,31584,5229dfb764d843b66341f7ca5cdec3dd,235.4,259.2,388.0,0.8433246033333335,56.0
BR0038,31584,5291917030874f6b0d887d1710a073f8,248.6,252.0,380.0,0.7264964,48.0
BR0038,31584,537ef1ac28efdb45dee0d50d3e1f8274,251.0,253.8,380.0,0.738322,48.0
BR0038,31584,563a3fa61d441769163b35905be8987d,234.0,272.8,383.0,0.8699166000000002,56.0
BR0038,31584,5914abeae491eab8612131985b15994f,239.0,257.4,386.0,0.8457213333333333,56.0
BR0038,31584,600cd59259a79d7fa6a1bffb6451bb8a,240.9,257.4,386.0,0.85220065,56.0
BR0038,31584,63849e2a342c002e41cdca735b7ffa35,251.9,254.7,381.0,0.7453260749999999,48.0
BR0038,31584,6bd5fa9e984e7243519003fc969aa30d,244.0,257.4,386.0,0.8627721666666667,56.0
BR0038,31584,6e24cdcd39a5b66463bacc58cc283eb7,249.7,259.2,388.0,0.7651440549999999,48.0
BR0038,31584,72188210fb21e6ddf6d4aba9a9301c48,239.0,259.2,388.0,0.8557467333333332,56.0
BR0038,31584,746ba2b15e87d0070b74ecc07f6ca350,251.9,259.2,388.0,0.7716508849999999,48.0
BR0038,31584,79637c70988d89fe3abe191b59c1ed0c,240.9,259.2,388.0,0.8623028574999999,56.0
BR0038,31584,8ff369b05ce8c21076793bc345e6ec1e,241.2,272.8,383.0,0.8956919066666666,56.0
BR0038,31584,963709ce03639618149be23f8bb82ece,227.7,272.8,383.0,0.8473632066666666,56.0
BR0038,31584,963709ce03639618149be23f8bb82ece,253.0,272.8,383.0,0.803944088888889,48.0
BR0038,31584,963709ce03639618149be23f8bb82ece,253.0,248.0,383.0,0.7331924444444444,48.0
BR0038,31584,9d44d480026dfab07731a73d1d0c6539,254.7,259.2,388.0,0.779932305,48.0
BR0038,31584,a053806f0b23db27a17e90bf971c8a62,245.7,257.4,386.0,0.8685694499999999,56.0
BR0038,31584,a231d37bbfd765b2d130853c472c6f8c,233.2,270.6,379.0,0.8515052311111111,56.0
BR0038,31584,a49d6ed97efd5ce792072d9ef9acf630,235.0,269.5,378.0,0.8522564166666666,56.0
BR0038,31584,a81b2225c037d3a9acb4e700a03958ae,255.2,257.4,386.0,0.7722566,48.0
BR0038,31584,ab2be01db2336d90876b25f646f81b48,254.7,257.4,386.0,0.7707951,48.0
BR0038,31584,ab79baee2357a91142d0c868d05f3c31,232.2,272.8,383.0,0.8634727733333334,56.0
BR0038,31584,ad23381bab48bad4640990fdc6a27c9b,229.0,272.8,383.0,0.8520170814814816,56.0
BR0038,31584,ad23381bab48bad4640990fdc6a27c9b,251.9,272.8,383.0,0.8005687511111111,48.0
BR0038,31584,ad23381bab48bad4640990fdc6a27c9b,251.9,248.0,383.0,0.7301141555555554,48.0
BR0038,31584,b10375e57c7a7f209de7bf3aec5aa29f,241.2,257.4,386.0,0.8532236999999998,56.0
BR0038,31584,b104736a19fe0c796651c18805508482,229.9,272.8,383.0,0.8552389948148148,56.0
BR0038,31584,b1fa69af5a250262387efec5b10a19ae,252.0,266.4,355.5,0.727778925,48.0
BR0038,31584,d0098765b25906b02fe80a96f1e6e287,255.0,266.4,355.5,0.7361441999999999,48.0
BR0038,31584,d85b31778b741c8bdb462d9f332e56d2,244.0,272.8,383.0,0.9057156370370372,56.0
BR0038,31584,d8d0e4bd0a27b5d4b00b32f474a5923a,251.0,270.6,379.0,0.7835013333333334,48.0
BR0038,31584,e205014ff79e36431f829f1fab46061c,245.7,259.2,388.0,0.8788656975,56.0
BR0038,31584,eb4895380ccaa410da0fefb6f12b197b,253.0,257.4,386.0,0.7658259999999999,48.0
BR0038,31584,ef2c4cbdd2be88c4d7a73fe0a429c842,245.0,269.5,378.0,0.8871849583333333,56.0
BR0039,23523,02cf77de65b70dd77905e2e33d78478f,261.9,266.4,355.5,0.7553843324999998,48.0
BR0039,23523,0835ff365412a67b720a19713ec250f3,250.2,257.4,386.0,0.7576416,48.0
BR0039,23523,1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.8878161185185186,56.0
BR0039,23523,1416893384452893b004453859dc1ae4,262.9,272.8,383.0,0.8343221288888889,48.0
BR0039,23523,1416893384452893b004453859dc1ae4,262.9,248.0,383.0,0.7608970444444443,48.0
BR0039,23523,1c01c33ced1f5bfdb36a399ac98e0c68,235.4,272.8,383.0,0.8749284651851853,56.0
BR0039,23523,1cbc364190e4feb6cfbe064584c400ab,246.4,272.8,383.0,0.914307405925926,56.0
BR0039,23523,2060590a59a5c59ff1bb32dbffe1028b,259.2,257.4,386.0,0.7839486,48.0
BR0039,23523,3256a5fed07b421a92abee44a3d93243,260.0,266.4,355.5,0.7500863249999999,48.0
BR0039,23523,3479d784dc4ed4c42784cabde22ac149,248.0,272.8,383.0,0.920035251851852,56.0
BR0039,23523,35174969e008414733b7133a380c2f8c,264.0,255.0,391.0,0.8008,48.0
BR0039,23523,371bc8e13ebaec61128f288334956fa5,253.0,255.0,391.0,0.7685333333333333,48.0
BR0039,23523,3ee40e049bab5e95db9b552be527cd7d,261.0,253.8,380.0,0.766719,48.0
BR0039,23523,3f4b03b56bb388655f2cb1495b69f5d7,250.2,259.2,388.0,0.7666228799999999,48.0
BR0039,23523,414d4cf5c1bc8a346f7e4445ede7acbd,251.9,257.4,386.0,0.7626107,48.0
BR0039,23523,4d0dc68792c8a76defd00faaff677665,260.1,252.9,379.0,0.7595885699999999,48.0
BR0039,23523,563a3fa61d441769163b35905be8987d,257.4,272.8,383.0,0.8174454399999999,48.0
BR0039,23523,584c93c412f45cd05fb6c4c753038aa1,260.1,256.5,379.0,0.77002965,48.0
BR0039,23523,5914abeae491eab8612131985b15994f,262.9,257.4,386.0,0.7947637,48.0
BR0039,23523,6d3c3bcdfc4034e3424078243e7668a1,257.4,257.4,386.0,0.7786871999999999,48.0
BR0039,23523,6e24cdcd39a5b66463bacc58cc283eb7,249.7,259.2,388.0,0.7651440549999999,48.0
BR0039,23523,72188210fb21e6ddf6d4aba9a9301c48,262.9,259.2,388.0,0.8041850349999998,48.0
BR0039,23523,746ba2b15e87d0070b74ecc07f6ca350,251.9,259.2,388.0,0.7716508849999999,48.0
BR0039,23523,8ff369b05ce8c21076793bc345e6ec1e,241.2,272.8,383.0,0.8956919066666666,56.0
BR0039,23523,963709ce03639618149be23f8bb82ece,253.0,272.8,383.0,0.803944088888889,48.0
BR0039,23523,9d44d480026dfab07731a73d1d0c6539,254.7,259.2,388.0,0.779932305,48.0
BR0039,23523,a49d6ed97efd5ce792072d9ef9acf630,258.5,269.5,378.0,0.8008615625,48.0
BR0039,23523,a7d151b83674a2f9c36356597a93821c,258.5,252.0,380.0,0.754416875,48.0
BR0039,23523,a81b2225c037d3a9acb4e700a03958ae,255.2,257.4,386.0,0.7722566,48.0
BR0039,23523,aaf392f3c544855a81cee5b4895b3983,256.0,253.8,380.0,0.7525205,48.0
BR0039,23523,ab2be01db2336d90876b25f646f81b48,254.7,257.4,386.0,0.7707951,48.0
BR0039,23523,ab79baee2357a91142d0c868d05f3c31,258.0,272.8,383.0,0.8192865333333335,48.0
BR0039,23523,ad23381bab48bad4640990fdc6a27c9b,251.9,272.8,383.0,0.8005687511111111,48.0
BR0039,23523,b4d42409ba0a801454f8f3bc60d94ec1,263.7,259.2,388.0,0.806551155,48.0
BR0039,23523,b5ff628fcb5e9885b7d13c5dd1ddd441,257.4,253.8,380.0,0.75649608,48.0
BR0039,23523,bf05ab5b9fe071ca604f12617c73c3ec,258.0,257.4,386.0,0.7804409999999998,48.0
BR0039,23523,c61dafed9b7d2c7f917d4debf65896c1,263.0,257.4,386.0,0.7950559999999999,48.0
BR0039,23523,cc0d190e9c91b2ee40868981c9f6d0f6,266.0,253.8,380.0,0.7809175,48.0
BR0039,23523,ce9d9f5685ddf0df230b3137826b5cde,256.0,257.4,386.0,0.774595,48.0
BR0039,23523,d85b31778b741c8bdb462d9f332e56d2,244.0,272.8,383.0,0.9057156370370372,56.0
BR0039,23523,d8d0e4bd0a27b5d4b00b32f474a5923a,251.0,270.6,379.0,0.7835013333333334,48.0
BR0039,23523,dcc42a5da445d56728ad8178bf5931e9,264.0,266.4,355.5,0.7612400249999999,48.0
BR0039,23523,e205014ff79e36431f829f1fab46061c,245.7,259.2,388.0,0.8788656975,56.0
BR0039,23523,eb4895380ccaa410da0fefb6f12b197b,253.0,257.4,386.0,0.7658259999999999,48.0
BR0039,23523,ef2c4cbdd2be88c4d7a73fe0a429c842,245.0,269.5,378.0,0.8871849583333333,56.0
BR0040,12725,0835ff365412a67b720a19713ec250f3,250.2,257.4,386.0,0.7576416,48.0
BR0040,12725,10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,380.0,0.7327009500000001,48.0
BR0040,12725,1333ec917a8a6111a3fac88649307892,240.9,258.3,380.0,0.84209115375,56.0
BR0040,12725,1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.8878161185185186,56.0
BR0040,12725,1c01c33ced1f5bfdb36a399ac98e0c68,235.4,272.8,383.0,0.8749284651851853,56.0
BR0040,12725,1cbc364190e4feb6cfbe064584c400ab,246.4,272.8,383.0,0.914307405925926,56.0
BR0040,12725,1fe6b9010b30d1d429fc0c7a240159aa,255.0,266.4,355.5,0.7361441999999999,48.0
BR0040,12725,3249c6671a2e400c91ae940376aa4946,241.2,259.2,388.0,0.8633380350000001,56.0
BR0040,12725,3479d784dc4ed4c42784cabde22ac149,248.0,272.8,383.0,0.920035251851852,56.0
BR0040,12725,3479d784dc4ed4c42784cabde22ac149,248.0,248.0,383.0,0.8390669259259259,56.0
BR0040,12725,34dbd33aabcf7123c6ee197304f6312d,253.0,269.5,355.5,0.738790875,48.0
BR0040,12725,35174969e008414733b7133a380c2f8c,240.0,255.0,391.0,0.8521333333333333,56.0
BR0040,12725,371bc8e13ebaec61128f288334956fa5,253.0,255.0,391.0,0.7685333333333333,48.0
BR0040,12725,3f4b03b56bb388655f2cb1495b69f5d7,250.2,259.2,388.0,0.7666228799999999,48.0
BR0040,12725,414d4cf5c1bc8a346f7e4445ede7acbd,251.9,257.4,386.0,0.7626107,48.0
BR0040,12725,4910b652fb2cf1c609d243a1e78d1919,238.7,257.4,386.0,0.8446982833333332,56.0
BR0040,12725,4989f7c44b56191eebb2c0b95763c0db,250.0,266.4,355.5,0.722202075,48.0
BR0040,12725,4e4ab9c5dd0e741b2d59dd243d6a270a,248.6,256.5,383.0,0.7447216000000001,48.0
BR0040,12725,5229dfb764d843b66341f7ca5cdec3dd,235.4,259.2,388.0,0.8433246033333335,56.0
BR0040,12725,5291917030874f6b0d887d1710a073f8,248.6,252.0,380.0,0.7264964,48.0
BR0040,12725,537ef1ac28efdb45dee0d50d3e1f8274,251.0,253.8,380.0,0.738322,48.0
BR0040,12725,563a3fa61d441769163b35905be8987d,234.0,272.8,383.0,0.8699166000000002,56.0
BR0040,12725,5914abeae491eab8612131985b15994f,239.0,257.4,386.0,0.8457213333333333,56.0
BR0040,12725,600cd59259a79d7fa6a1bffb6451bb8a,240.9,257.4,386.0,0.85220065,56.0
BR0040,12725,63849e2a342c002e41cdca735b7ffa35,251.9,254.7,381.0,0.7453260749999999,48.0
BR0040,12725,6bd5fa9e984e7243519003fc969aa30d,244.0,257.4,386.0,0.8627721666666667,56.0
BR0040,12725,6e24cdcd39a5b66463bacc58cc283eb7,249.7,259.2,388.0,0.7651440549999999,48.0
BR0040,12725,72188210fb21e6ddf6d4aba9a9301c48,239.0,259.2,388.0,0.8557467333333332,56.0
BR0040,12725,746ba2b15e87d0070b74ecc07f6ca350,251.9,259.2,388.0,0.7716508849999999,48.0
BR0040,12725,79637c70988d89fe3abe191b59c1ed0c,240.9,259.2,388.0,0.8623028574999999,56.0
BR0040,12725,8ff369b05ce8c21076793bc345e6ec1e,241.2,272.8,383.0,0.8956919066666666,56.0
BR0040,12725,963709ce03639618149be23f8bb82ece,227.7,272.8,383.0,0.8473632066666666,56.0
BR0040,12725,963709ce03639618149be23f8bb82ece,253.0,272.8,383.0,0.803944088888889,48.0
BR0040,12725,963709ce03639618149be23f8bb82ece,253.0,248.0,383.0,0.7331924444444444,48.0
BR0040,12725,9d44d480026dfab07731a73d1d0c6539,254.7,259.2,388.0,0.779932305,48.0
BR0040,12725,a053806f0b23db27a17e90bf971c8a62,245.7,257.4,386.0,0.8685694499999999,56.0
BR0040,12725,a231d37bbfd765b2d130853c472c6f8c,233.2,270.6,379.0,0.8515052311111111,56.0
BR0040,12725,a49d6ed97efd5ce792072d9ef9acf630,235.0,269.5,378.0,0.8522564166666666,56.0
BR0040,12725,a81b2225c037d3a9acb4e700a03958ae,255.2,257.4,386.0,0.7722566,48.0
BR0040,12725,ab2be01db2336d90876b25f646f81b48,254.7,257.4,386.0,0.7707951,48.0
BR0040,12725,ab79baee2357a91142d0c868d05f3c31,232.2,272.8,383.0,0.8634727733333334,56.0
BR0040,12725,ad23381bab48bad4640990fdc6a27c9b,229.0,272.8,383.0,0.8520170814814816,56.0
BR0040,12725,ad23381bab48bad4640990fdc6a27c9b,251.9,272.8,383.0,0.8005687511111111,48.0
BR0040,12725,ad23381bab48bad4640990fdc6a27c9b,251.9,248.0,383.0,0.7301141555555554,48.0
BR0040,12725,b10375e57c7a7f209de7bf3aec5aa29f,241.2,257.4,386.0,0.8532236999999998,56.0
BR0040,12725,b104736a19fe0c796651c18805508482,229.9,272.8,383.0,0.8552389948148148,56.0
BR0040,12725,b1fa69af5a250262387efec5b10a19ae,252.0,266.4,355.5,0.727778925,48.0
BR0040,12725,d0098765b25906b02fe80a96f1e6e287,255.0,266.4,355.5,0.7361441999999999,48.0
BR0040,12725,d85b31778b741c8bdb462d9f332e56d2,244.0,272.8,383.0,0.9057156370370372,56.0
BR0040,12725,d8d0e4bd0a27b5d4b00b32f474a5923a,251.0,270.6,379.0,0.7835013333333334,48.0
BR0040,12725,e205014ff79e36431f829f1fab46061c,245.7,259.2,388.0,0.8788656975,56.0
BR0040,12725,eb4895380ccaa410da0fefb6f12b197b,253.0,257.4,386.0,0.7658259999999999,48.0
BR0040,12725,ef2c4cbdd2be88c4d7a73fe0a429c842,245.0,269.5,378.0,0.8871849583333333,56.0
BR0041,43428,0835ff365412a67b720a19713ec250f3,250.2,257.4,386.0,0.7576416,48.0
BR0041,43428,10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,380.0,0.7327009500000001,48.0
BR0041,43428,1333ec917a8a6111a3fac88649307892,240.9,258.3,380.0,0.84209115375,56.0
BR0041,43428,1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.8878161185185186,56.0
BR0041,43428,1c01c33ced1f5bfdb36a399ac98e0c68,235.4,272.8,383.0,0.8749284651851853,56.0
BR0041,43428,1cbc364190e4feb6cfbe064584c400ab,246.4,272.8,383.0,0.914307405925926,56.0
BR0041,43428,1fe6b9010b30d1d429fc0c7a240159aa,255.0,266.4,355.5,0.7361441999999999,48.0
BR0041,43428,3249c6671a2e400c91ae940376aa4946,241.2,259.2,388.0,0.8633380350000001,56.0
BR0041,43428,3479d784dc4ed4c42784cabde22ac149,248.0,272.8,383.0,0.920035251851852,56.0
BR0041,43428,3479d784dc4ed4c42784cabde22ac149,248.0,248.0,383.0,0.8390669259259259,56.0
BR0041,43428,34dbd33aabcf7123c6ee197304f6312d,253.0,269.5,355.5,0.738790875,48.0
BR0041,43428,35174969e008414733b7133a380c2f8c,240.0,255.0,391.0,0.8521333333333333,56.0
BR0041,43428,371bc8e13ebaec61128f288334956fa5,253.0,255.0,391.0,0.7685333333333333,48.0
BR0041,43428,3f4b03b56bb388655f2cb1495b69f5d7,250.2,259.2,388.0,0.7666228799999999,48.0
BR0041,43428,414d4cf5c1bc8a346f7e4445ede7acbd,251.9,257.4,386.0,0.7626107,48.0
BR0041,43428,4910b652fb2cf1c609d243a1e78d1919,238.7,257.4,386.0,0.8446982833333332,56.0
BR0041,43428,4989f7c44b56191eebb2c0b95763c0db,250.0,266.4,355.5,0.722202075,48.0
BR0041,43428,4e4ab9c5dd0e741b2d59dd243d6a270a,248.6,256.5,383.0,0.7447216000000001,48.0
BR0041,43428,5229dfb764d843b66341f7ca5cdec3dd,235.4,259.2,388.0,0.8433246033333335,56.0
BR0041,43428,5291917030874f6b0d887d1710a073f8,248.6,252.0,380.0,0.7264964,48.0
BR0041,43428,537ef1ac28efdb45dee0d50d3e1f8274,251.0,253.8,380.0,0.738322,48.0
BR0041,43428,563a3fa61d441769163b35905be8987d,234.0,272.8,383.0,0.8699166000000002,56.0
BR0041,43428,5914abeae491eab8612131985b15994f,239.0,257.4,386.0,0.8457213333333333,56.0
BR0041,43428,600cd59259a79d7fa6a1bffb6451bb8a,240.9,257.4,386.0,0.85220065,56.0
BR0041,43428,63849e2a342c002e41cdca735b7ffa35,251.9,254.7,381.0,0.7453260749999999,48.0
BR0041,43428,6bd5fa9e984e7243519003fc969aa30d,244.0,257.4,386.0,0.8627721666666667,56.0
BR0041,43428,6e24cdcd39a5b66463bacc58cc283eb7,249.7,259.2,388.0,0.7651440549999999,48.0
BR0041,43428,72188210fb21e6ddf6d4aba9a9301c48,239.0,259.2,388.0,0.8557467333333332,56.0
BR0041,43428,746ba2b15e87d0070b74ecc07f6ca350,251.9,259.2,388.0,0.7716508849999999,48.0
BR0041,43428,79637c70988d89fe3abe191b59c1ed0c,240.9,259.2,388.0,0.8623028574999999,56.0
BR0041,43428,8ff369b05ce8c21076793bc345e6ec1e,241.2,272.8,383.0,0.8956919066666666,56.0
BR0041,43428,963709ce03639618149be23f8bb82ece,227.7,272.8,383.0,0.8473632066666666,56.0
BR0041,43428,963709ce03639618149be23f8bb82ece,253.0,272.8,383.0,0.803944088888889,48.0
BR0041,43428,963709ce03639618149be23f8bb82ece,253.0,248.0,383.0,0.7331924444444444,48.0
BR0041,43428,9d44d480026dfab07731a73d1d0c6539,254.7,259.2,388.0,0.779932305,48.0
BR0041,43428,a053806f0b23db27a17e90bf971c8a62,245.7,257.4,386.0,0.8685694499999999,56.0
BR0041,43428,a231d37bbfd765b2d130853c472c6f8c,233.2,270.6,379.0,0.8515052311111111,56.0
BR0041,43428,a49d6ed97efd5ce792072d9ef9acf630,235.0,269.5,378.0,0.8522564166666666,56.0
BR0041,43428,a81b2225c037d3a9acb4e700a03958ae,255.2,257.4,386.0,0.7722566,48.0
BR0041,43428,ab2be01db2336d90876b25f646f81b48,254.7,257.4,386.0,0.7707951,48.0
BR0041,43428,ab79baee2357a91142d0c868d05f3c31,232.2,272.8,383.0,0.8634727733333334,56.0
BR0041,43428,ad23381bab48bad4640990fdc6a27c9b,229.0,272.8,383.0,0.8520170814814816,56.0
BR0041,43428,ad23381bab48bad4640990fdc6a27c9b,251.9,272.8,383.0,0.8005687511111111,48.0
BR0041,43428,ad23381bab48bad4640990fdc6a27c9b,251.9,248.0,383.0,0.7301141555555554,48.0
BR0041,43428,b10375e57c7a7f209de7bf3aec5aa29f,241.2,257.4,386.0,0.8532236999999998,56.0
BR0041,43428,b104736a19fe0c796651c18805508482,229.9,272.8,383.0,0.8552389948148148,56.0
BR0041,43428,b1fa69af5a250262387efec5b10a19ae,252.0,266.4,355.5,0.727778925,48.0
BR0041,43428,d0098765b25906b02fe80a96f1e6e287,255.0,266.4,355.5,0.7361441999999999,48.0
BR0041,43428,d85b31778b741c8bdb462d9f332e56d2,244.0,272.8,383.0,0.9057156370370372,56.0
BR0041,43428,d8d0e4bd0a27b5d4b00b32f474a5923a,251.0,270.6,379.0,0.7835013333333334,48.0
BR0041,43428,e205014ff79e36431f829f1fab46061c,245.7,259.2,388.0,0.8788656975,56.0
BR0041,43428,eb4895380ccaa410da0fefb6f12b197b,253.0,257.4,386.0,0.7658259999999999,48.0
BR0041,43428,ef2c4cbdd2be88c4d7a73fe0a429c842,245.0,269.5,378.0,0.8871849583333333,56.0
BR0042,31809,082c1cdb42b1abd201403ca33ca11ef0,189.0,272.8,383.0,0.9113412,72.0
BR0042,31809,082c1cdb42b1abd201403ca33ca11ef0,207.9,272.8,383.0,0.8874069866666667,64.0
BR0042,31809,082c1cdb42b1abd201403ca33ca11ef0,207.9,248.0,383.0,0.8093101333333333,64.0
BR0042,31809,10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,380.0,0.8054633999999999,64.0
BR0042,31809,161332db17a4c8bcba8a5651098cbe91,207.9,259.2,388.0,0.85535238,64.0
BR0042,31809,1a3ffa8018de4637afcdd1e390e2602a,199.0,272.8,383.0,0.8509942518518518,64.0
BR0042,31809,1c01c33ced1f5bfdb36a399ac98e0c68,192.6,272.8,383.0,0.8248098133333333,64.0
BR0042,31809,1cbc364190e4feb6cfbe064584c400ab,201.6,272.8,383.0,0.86163168,64.0
BR0042,31809,1f3654aef5539d7393e1c6a4a8be552f,206.0,256.5,383.0,0.8287533333333333,64.0
BR0042,31809,228ba4e5ea3c7574cbd9ce77434d4525,203.5,253.8,380.0,0.8045816666666666,64.0
BR0042,31809,27cfee279bf2517d910cfab7c0b51213,204.0,257.4,386.0,0.830132,64.0
BR0042,31809,34dbd33aabcf7123c6ee197304f6312d,207.0,269.5,355.5,0.812106,64.0
BR0042,31809,371bc8e13ebaec61128f288334956fa5,207.0,255.0,391.0,0.8448,64.0
BR0042,31809,3b9cad8a30970ffa68683f11cb2734ba,202.4,272.8,383.0,0.8649047348148148,64.0
BR0042,31809,3bbb0a264f46985b05693bd22a6944d3,206.8,254.7,381.0,0.8219822,64.0
BR0042,31809,414d4cf5c1bc8a346f7e4445ede7acbd,206.1,257.4,386.0,0.8383163999999999,64.0
BR0042,31809,48d2fa87ef6ac189e633680672b6132e,199.0,257.4,386.0,0.8106453333333333,64.0
BR0042,31809,4e4ab9c5dd0e741b2d59dd243d6a270a,203.4,256.5,383.0,0.8187312000000001,64.0
BR0042,31809,5291917030874f6b0d887d1710a073f8,203.4,252.0,380.0,0.7986948,64.0
BR0042,31809,55b52b97c05b19dbbbefa191622fe36a,196.9,257.4,386.0,0.8024609333333333,64.0
BR0042,31809,563a3fa61d441769163b35905be8987d,210.6,272.8,383.0,0.8984535466666665,64.0
BR0042,31809,563a3fa61d441769163b35905be8987d,210.6,248.0,383.0,0.8193845333333333,64.0
BR0042,31809,5a779fb14ea37232001ecf933514d159,207.9,266.4,355.5,0.80641251,64.0
BR0042,31809,600cd59259a79d7fa6a1bffb6451bb8a,197.1,257.4,386.0,0.8032403999999999,64.0
BR0042,31809,614801e8bbdec32546c0d92055dfb596,194.0,259.2,388.0,0.8005372666666667,64.0
BR0042,31809,63849e2a342c002e41cdca735b7ffa35,206.1,254.7,381.0,0.8193158999999999,64.0
BR0042,31809,6d3b65a1af8cc152d64aed67c4b13230,210.1,256.5,383.0,0.8445574666666665,64.0
BR0042,31809,6e24cdcd39a5b66463bacc58cc283eb7,204.3,259.2,388.0,0.84115566,64.0
BR0042,31809,746ba2b15e87d0070b74ecc07f6ca350,206.1,259.2,388.0,0.8482540199999998,64.0
BR0042,31809,79637c70988d89fe3abe191b59c1ed0c,197.1,259.2,388.0,0.8127622199999999,64.0
BR0042,31809,7a36a62f118b7544b9313b676a30ea35,199.0,259.2,388.0,0.8202549333333333,64.0
BR0042,31809,8044f4664ac51a293ecacbd7a3d0fb38,210.0,253.8,380.0,0.8291924,64.0
BR0042,31809,8f61ca662a88d3f0432d0d6a0cfbf2ee,196.9,272.8,383.0,0.842402482962963,64.0
BR0042,31809,952d7cb277c22fee189451276b46d536,196.9,259.2,388.0,0.8119735133333333,64.0
BR0042,31809,9a88ed4806deaa5c9b3abac82886d23a,202.4,257.4,386.0,0.8238962666666666,64.0
BR0042,31809,9bad717e71278467a7e45ca1001c12ee,196.9,257.4,384.0,0.79839784,64.0
BR0042,31809,a12aea41ad9864b83129274495d5d5b2,202.4,259.2,388.0,0.8336629466666666,64.0
BR0042,31809,a231d37bbfd765b2d130853c472c6f8c,190.8,270.6,379.0,0.90313596,72.0
BR0042,31809,a555028b9dc4a080d444d0af6464279d,201.0,257.4,386.0,0.8184399999999998,64.0
BR0042,31809,a699f7e10a026261e599215bbbee0cbc,202.0,253.8,380.0,0.7989022666666667,64.0
BR0042,31809,a81b2225c037d3a9acb4e700a03958ae,208.8,257.4,386.0,0.8488391999999999,64.0
BR0042,31809,ac8b5267c6be652bd0aff43408408e79,209.0,259.2,388.0,0.8596902666666666,64.0
BR0042,31809,ad23381bab48bad4640990fdc6a27c9b,206.1,272.8,383.0,0.8800426133333333,64.0
BR0042,31809,ad23381bab48bad4640990fdc6a27c9b,206.1,248.0,383.0,0.8025938666666667,64.0
BR0042,31809,b104736a19fe0c796651c18805508482,188.1,272.8,383.0,0.90719874,72.0
BR0042,31809,b104736a19fe0c796651c18805508482,209.0,272.8,383.0,0.891907437037037,64.0
BR0042,31809,b104736a19fe0c796651c18805508482,209.0,248.0,383.0,0.8134145185185185,64.0
BR0042,31809,b9470f0403af99853ed89bcf86be3235,194.0,272.8,383.0,0.8305376592592593,64.0
BR0042,31809,bdefb2124af27fa9ca0fa5d293a18aa4,209.0,257.4,386.0,0.8496186666666666,64.0
BR0042,31809,d26d5d6c9610627f969c12fa3f73a697,207.0,270.6,379.0,0.8678784,64.0
BR0042,31809,d3d0a6587d8f983d383e032e2b9acacc,200.2,270.6,379.0,0.8405563022222222,64.0
BR0042,31809,ddc544b82bb095f53666029f60d7e482,190.3,266.4,391.0,0.914787,72.0
BR0042,31809,e70cd62d04659cbda3f1df24c7140e35,197.0,270.6,379.0,0.8276988444444445,64.0
BR0042,31809,f324c5af11a778e41d0ca8572b5187bb,202.4,257.4,384.0,0.81972464,64.0
BR0042,31809,fe503fe59c48da80878a0b8f7ad58dcb,204.0,272.8,383.0,0.8714508444444444,64.0
BR0043,11771,116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,386.0,0.8391932999999999,88.0
BR0043,11771,1aef9680c5b131e489d3ac61e5ace43f,148.0,257.4,384.0,0.8370768999999999,88.0
BR0043,11771,1d004a15dfa567347fd4f43b42afd3a4,146.7,266.4,355.5,0.7959559162499998,88.0
BR0043,11771,25b51ca97d24c6dd7fdc2fd6f9551dac,144.0,252.0,380.0,0.791080125,88.0
BR0043,11771,27f597341f2223c1757e942d65f52be3,145.8,257.4,386.0,0.8295474,88.0
BR0043,11771,3068e6f2a2ce79314e458b7a6ab57b4d,144.0,259.2,388.0,0.8296208249999999,88.0
BR0043,11771,3cdb44bb6e06ba2151d665a0c599b894,155.7,266.4,355.5,0.7654226624999998,80.0
BR0043,11771,4c00c9ca639e09b29ebaf3d4ce15c111,148.0,266.4,355.5,0.8026016624999999,88.0
BR0043,11771,4f08f853cf7f9be28571df66a50bc322,147.6,259.2,388.0,0.849141315,88.0
BR0043,11771,519a80871f454928779db9ed3e039e2b,150.3,253.8,380.0,0.8293343850000001,88.0
