codigo_producto,demanda_total,caja_tipo_id,alto,ancho,largo,utilizacion_pallet,cantidad_cajas_pallet
BR0118,16633,7a36a62f118b7544b9313b676a30ea35,218.9,316.8,388.0,0.7236298358333333,42.0
BR0118,16633,8044f4664ac51a293ecacbd7a3d0fb38,231.0,310.2,380.0,0.7314902291666666,42.0
BR0118,16633,8850d576186653964c356b848cd2153a,213.4,314.6,386.0,0.7976720400000002,48.0
BR0118,16633,a555028b9dc4a080d444d0af6464279d,221.1,314.6,386.0,0.7220199525,42.0
BR0118,16633,a699f7e10a026261e599215bbbee0cbc,222.2,310.2,380.0,0.7047802124999999,42.0
BR0118,16633,a81b2225c037d3a9acb4e700a03958ae,232.0,286.0,386.0,0.9192773333333332,56.0
BR0118,16633,a81b2225c037d3a9acb4e700a03958ae,232.0,314.6,386.0,0.75607455,42.0
BR0118,16633,aaf392f3c544855a81cee5b4895b3983,230.4,310.2,380.0,0.7296690916666666,42.0
BR0118,16633,ac8b5267c6be652bd0aff43408408e79,229.9,288.0,388.0,0.9220911907407406,56.0
BR0118,16633,ac8b5267c6be652bd0aff43408408e79,209.0,316.8,388.0,0.7912372666666666,48.0
BR0118,16633,ac8b5267c6be652bd0aff43408408e79,229.9,316.8,388.0,0.7584045330555557,42.0
BR0118,16633,ad99ed562d5d808977b10fa512bfde8b,235.4,286.0,386.0,0.9321928,56.0
BR0118,16633,ad99ed562d5d808977b10fa512bfde8b,214.0,314.6,386.0,0.7998144,48.0
BR0118,16633,ad99ed562d5d808977b10fa512bfde8b,235.4,314.6,386.0,0.7666970850000001,42.0
BR0118,16633,bdefb2124af27fa9ca0fa5d293a18aa4,229.9,314.6,386.0,0.7495135725000002,42.0
BR0118,16633,be032c6684b548fff0bd0e094da34f35,232.1,313.5,383.0,0.7481129578125,42.0
BR0118,16633,beea47cc5f637c6fde9604c5cdd6c572,235.4,287.0,387.0,0.937704075,56.0
BR0118,16633,beea47cc5f637c6fde9604c5cdd6c572,214.0,315.7,387.0,0.8045513777777779,48.0
BR0118,16633,beea47cc5f637c6fde9604c5cdd6c572,235.4,315.7,387.0,0.7712379222916667,42.0
BR0118,16633,bf05ab5b9fe071ca604f12617c73c3ec,232.2,286.0,386.0,0.9200370666666668,56.0
BR0118,16633,bf05ab5b9fe071ca604f12617c73c3ec,232.2,314.6,386.0,0.756699405,42.0
BR0118,16633,c61dafed9b7d2c7f917d4debf65896c1,236.7,286.0,386.0,0.9371310666666668,56.0
BR0118,16633,c61dafed9b7d2c7f917d4debf65896c1,236.7,314.6,386.0,0.7707586425,42.0
BR0118,16633,cc0d190e9c91b2ee40868981c9f6d0f6,239.4,282.0,380.0,0.9204245555555556,56.0
BR0118,16633,cc0d190e9c91b2ee40868981c9f6d0f6,239.4,310.2,380.0,0.7569861541666667,42.0
BR0118,16633,ce9d9f5685ddf0df230b3137826b5cde,230.4,314.6,386.0,0.7510757100000001,42.0
BR0118,16633,d6e2cbc227acca3455d02367e9bd0b2b,235.4,323.4,355.5,0.7268304064583334,42.0
BR0118,16633,ea4f4880b999f6854b641f68b394c657,221.1,310.2,380.0,0.7014414604166668,42.0
BR0118,16633,eb4895380ccaa410da0fefb6f12b197b,227.7,314.6,386.0,0.7426401675000001,42.0
BR0119,35599,0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,386.0,0.71911884,48.0
BR0119,35599,116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,386.0,0.76482252,54.0
BR0119,35599,1333ec917a8a6111a3fac88649307892,197.1,315.7,380.0,0.7307350916666667,48.0
BR0119,35599,161332db17a4c8bcba8a5651098cbe91,189.0,316.8,388.0,0.808850425,54.0
BR0119,35599,1e68edd4dd3edf793634e204ec225c3b,193.5,310.2,380.0,0.7059075833333334,48.0
BR0119,35599,1f3654aef5539d7393e1c6a4a8be552f,185.4,313.5,383.0,0.776321146875,54.0
BR0119,35599,228ba4e5ea3c7574cbd9ce77434d4525,185.0,310.2,380.0,0.7609753125,54.0
BR0119,35599,27cfee279bf2517d910cfab7c0b51213,183.6,314.6,386.0,0.7776766800000001,54.0
BR0119,35599,27f597341f2223c1757e942d65f52be3,178.2,314.6,386.0,0.7559852850000001,54.0
BR0119,35599,3bbb0a264f46985b05693bd22a6944d3,188.0,311.3,381.0,0.7773251062500001,54.0
BR0119,35599,48d2fa87ef6ac189e633680672b6132e,199.0,286.0,386.0,0.9073386666666666,64.0
BR0119,35599,48d2fa87ef6ac189e633680672b6132e,179.1,314.6,386.0,0.7596005175,54.0
BR0119,35599,48d2fa87ef6ac189e633680672b6132e,199.0,314.6,386.0,0.7462554,48.0
BR0119,35599,4910b652fb2cf1c609d243a1e78d1919,195.3,286.0,386.0,0.8912757333333333,64.0
BR0119,35599,4910b652fb2cf1c609d243a1e78d1919,195.3,314.6,386.0,0.7330441799999999,48.0
BR0119,35599,4f08f853cf7f9be28571df66a50bc322,180.4,316.8,388.0,0.77389508,54.0
BR0119,35599,519a80871f454928779db9ed3e039e2b,183.7,310.2,380.0,0.7559021437499999,54.0
BR0119,35599,5229dfb764d843b66341f7ca5cdec3dd,192.6,288.0,388.0,0.889969274074074,64.0
BR0119,35599,5229dfb764d843b66341f7ca5cdec3dd,192.6,316.8,388.0,0.7319847955555557,48.0
BR0119,35599,55b52b97c05b19dbbbefa191622fe36a,196.9,286.0,386.0,0.8982218666666667,64.0
BR0119,35599,55b52b97c05b19dbbbefa191622fe36a,179.0,314.6,386.0,0.7591988250000001,54.0
BR0119,35599,55b52b97c05b19dbbbefa191622fe36a,196.9,314.6,386.0,0.73875714,48.0
BR0119,35599,5de73c5764aabd7851aff9fdd3125d98,187.0,313.5,385.0,0.786661015625,54.0
BR0119,35599,600cd59259a79d7fa6a1bffb6451bb8a,197.1,286.0,386.0,0.8990901333333332,64.0
BR0119,35599,600cd59259a79d7fa6a1bffb6451bb8a,197.1,314.6,386.0,0.7394712600000001,48.0
BR0119,35599,614801e8bbdec32546c0d92055dfb596,194.0,288.0,388.0,0.8961191111111111,64.0
BR0119,35599,614801e8bbdec32546c0d92055dfb596,194.0,316.8,388.0,0.7370429333333333,48.0
BR0119,35599,6317bf81cd9d3fe0f209963e7fd234f7,189.2,310.2,380.0,0.77736555,54.0
BR0119,35599,631adf6ff70b5781bcd77a8f20a140e0,192.0,314.6,386.0,0.7212612,48.0
BR0119,35599,67894c5a8355ca9b7e57b96362fa45f1,185.9,316.8,388.0,0.7962502425000001,54.0
BR0119,35599,6d3b65a1af8cc152d64aed67c4b13230,191.0,313.5,383.0,0.709839875,48.0
BR0119,35599,79637c70988d89fe3abe191b59c1ed0c,197.1,288.0,388.0,0.9097366074074074,64.0
BR0119,35599,79637c70988d89fe3abe191b59c1ed0c,197.1,316.8,388.0,0.7482430955555557,48.0
BR0119,35599,7a36a62f118b7544b9313b676a30ea35,199.0,288.0,388.0,0.9180828148148148,64.0
BR0119,35599,7a36a62f118b7544b9313b676a30ea35,179.1,316.8,388.0,0.7686111324999999,54.0
BR0119,35599,7a36a62f118b7544b9313b676a30ea35,199.0,316.8,388.0,0.7551077111111111,48.0
BR0119,35599,8044f4664ac51a293ecacbd7a3d0fb38,189.0,310.2,380.0,0.7765850625,54.0
BR0119,35599,8850d576186653964c356b848cd2153a,194.0,314.6,386.0,0.7284024,48.0
BR0119,35599,952d7cb277c22fee189451276b46d536,196.9,288.0,388.0,0.9088580592592592,64.0
BR0119,35599,952d7cb277c22fee189451276b46d536,179.0,316.8,388.0,0.768204675,54.0
BR0119,35599,952d7cb277c22fee189451276b46d536,196.9,316.8,388.0,0.7475205044444445,48.0
BR0119,35599,9a88ed4806deaa5c9b3abac82886d23a,184.0,314.6,386.0,0.7792834500000001,54.0
BR0119,35599,9bad717e71278467a7e45ca1001c12ee,196.9,286.0,384.0,0.8936853925925926,64.0
BR0119,35599,9bad717e71278467a7e45ca1001c12ee,179.0,314.6,384.0,0.7553644875000001,54.0
BR0119,35599,9bad717e71278467a7e45ca1001c12ee,196.9,314.6,384.0,0.7350260433333334,48.0
BR0119,35599,a12aea41ad9864b83129274495d5d5b2,184.0,316.8,388.0,0.7885275500000001,54.0
BR0119,35599,a555028b9dc4a080d444d0af6464279d,201.0,286.0,386.0,0.9160213333333334,64.0
BR0119,35599,a555028b9dc4a080d444d0af6464279d,180.9,314.6,386.0,0.7668309825,54.0
BR0119,35599,a555028b9dc4a080d444d0af6464279d,201.0,314.6,386.0,0.7533966000000001,48.0
BR0119,35599,a699f7e10a026261e599215bbbee0cbc,202.0,282.0,380.0,0.8941688888888889,64.0
BR0119,35599,a699f7e10a026261e599215bbbee0cbc,202.0,310.2,380.0,0.7353926666666666,48.0
BR0119,35599,a864dfb999785d464e7867269d6489cb,192.5,310.2,380.0,0.70243875,48.0
BR0119,35599,ac8b5267c6be652bd0aff43408408e79,188.1,316.8,388.0,0.8051923074999999,54.0
BR0119,35599,ad02b3d41b4467a5a65a742951a80e72,188.1,314.6,386.0,0.7957528425000001,54.0
BR0119,35599,ad99ed562d5d808977b10fa512bfde8b,192.6,314.6,386.0,0.7234035600000002,48.0
BR0119,35599,bbc4a9c702728931b676523ffd513a75,196.9,312.4,384.0,0.7300443511111111,48.0
BR0119,35599,bdefb2124af27fa9ca0fa5d293a18aa4,188.1,314.6,386.0,0.7957528425000001,54.0
BR0119,35599,bdfc62c15432bf98daa6314e01c97f4b,199.1,310.2,380.0,0.7253330499999999,48.0
BR0119,35599,be032c6684b548fff0bd0e094da34f35,189.9,313.5,383.0,0.7941995765625,54.0
BR0119,35599,beea47cc5f637c6fde9604c5cdd6c572,192.6,315.7,387.0,0.7276879872222222,48.0
BR0119,35599,cb9988b0557e22e3abc2bbe0a56967d0,185.9,314.6,386.0,0.7869156075,54.0
BR0119,35599,ceda63d824383fb94ca5e9bd08701d70,179.3,314.6,384.0,0.7565634787500001,54.0
BR0119,35599,cf4c068dfec055bf302e658d71c9c942,192.0,310.2,380.0,0.7007043333333332,48.0
BR0119,35599,e740f34d87ef8ba88af8bc4375aaebab,183.7,314.6,384.0,0.7741486837500001,54.0
BR0119,35599,ea4f4880b999f6854b641f68b394c657,201.0,282.0,380.0,0.8899511111111111,64.0
BR0119,35599,ea4f4880b999f6854b641f68b394c657,201.0,310.2,380.0,0.7319238333333333,48.0
BR0119,35599,f324c5af11a778e41d0ca8572b5187bb,184.0,314.6,384.0,0.775347675,54.0
BR0119,35599,fe7802fb3f92b710413a4de88233a3f7,191.4,316.8,388.0,0.7276492488888888,48.0
BR0120,439,10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,380.0,0.8639135555555554,56.0
BR0120,439,1333ec917a8a6111a3fac88649307892,219.0,287.0,380.0,0.85960875,56.0
BR0120,439,1333ec917a8a6111a3fac88649307892,219.0,315.7,380.0,0.7070064895833333,42.0
BR0120,439,1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.8968412833333332,56.0
BR0120,439,1c01c33ced1f5bfdb36a399ac98e0c68,235.4,272.8,383.0,0.8838749033333335,56.0
BR0120,439,1e68edd4dd3edf793634e204ec225c3b,236.5,282.0,380.0,0.9097219444444444,56.0
BR0120,439,1e68edd4dd3edf793634e204ec225c3b,215.0,310.2,380.0,0.7804875,48.0
BR0120,439,1e68edd4dd3edf793634e204ec225c3b,236.5,310.2,380.0,0.7481839895833333,42.0
BR0120,439,1f3654aef5539d7393e1c6a4a8be552f,226.6,285.0,383.0,0.8889423472222222,56.0
BR0120,439,1f3654aef5539d7393e1c6a4a8be552f,206.0,313.5,383.0,0.762813,48.0
BR0120,439,1f3654aef5539d7393e1c6a4a8be552f,226.6,313.5,383.0,0.7311174135416666,42.0
BR0120,439,228ba4e5ea3c7574cbd9ce77434d4525,203.5,310.2,380.0,0.7405959166666667,48.0
BR0120,439,27cfee279bf2517d910cfab7c0b51213,224.4,286.0,386.0,0.8904074666666667,56.0
BR0120,439,27cfee279bf2517d910cfab7c0b51213,204.0,314.6,386.0,0.7641084,48.0
BR0120,439,27cfee279bf2517d910cfab7c0b51213,224.4,314.6,386.0,0.73233006,42.0
BR0120,439,3665e3bea9deb6de2f6ad8e308473be4,233.2,282.0,380.0,0.897543111111111,56.0
BR0120,439,3665e3bea9deb6de2f6ad8e308473be4,212.0,310.2,380.0,0.7700809999999999,48.0
BR0120,439,3665e3bea9deb6de2f6ad8e308473be4,233.2,310.2,380.0,0.7381677333333334,42.0
BR0120,439,3bbb0a264f46985b05693bd22a6944d3,206.8,311.3,381.0,0.7565615400000002,48.0
BR0120,439,3ee40e049bab5e95db9b552be527cd7d,234.9,282.0,380.0,0.9038170555555556,56.0
BR0120,439,3ee40e049bab5e95db9b552be527cd7d,234.9,310.2,380.0,0.7433276229166665,42.0
BR0120,439,414d4cf5c1bc8a346f7e4445ede7acbd,229.0,286.0,386.0,0.9078813333333332,56.0
BR0120,439,414d4cf5c1bc8a346f7e4445ede7acbd,206.1,314.6,386.0,0.77160666,48.0
BR0120,439,414d4cf5c1bc8a346f7e4445ede7acbd,229.0,314.6,386.0,0.7467017250000001,42.0
BR0120,439,48d2fa87ef6ac189e633680672b6132e,218.9,286.0,386.0,0.8695148,56.0
BR0120,439,48d2fa87ef6ac189e633680672b6132e,199.0,314.6,386.0,0.7462554,48.0
BR0120,439,48d2fa87ef6ac189e633680672b6132e,218.9,314.6,386.0,0.7151465475000001,42.0
BR0120,439,4910b652fb2cf1c609d243a1e78d1919,238.7,286.0,386.0,0.9447284,56.0
BR0120,439,4910b652fb2cf1c609d243a1e78d1919,217.0,286.0,386.0,0.8622973333333334,56.0
BR0120,439,4910b652fb2cf1c609d243a1e78d1919,238.7,314.6,386.0,0.7770071925,42.0
BR0120,439,4910b652fb2cf1c609d243a1e78d1919,217.0,314.6,386.0,0.7092104250000001,42.0
BR0120,439,4910b652fb2cf1c609d243a1e78d1919,238.7,314.6,347.4,0.701268612625,42.0
BR0120,439,4e4ab9c5dd0e741b2d59dd243d6a270a,226.0,285.0,383.0,0.8866880555555555,56.0
BR0120,439,4e4ab9c5dd0e741b2d59dd243d6a270a,203.4,313.5,383.0,0.7536309916666667,48.0
BR0120,439,4e4ab9c5dd0e741b2d59dd243d6a270a,226.0,313.5,383.0,0.7292633541666667,42.0
BR0120,439,5229dfb764d843b66341f7ca5cdec3dd,214.0,288.0,388.0,0.983973925925926,64.0
BR0120,439,5229dfb764d843b66341f7ca5cdec3dd,235.4,288.0,388.0,0.9432312555555556,56.0
BR0120,439,537ef1ac28efdb45dee0d50d3e1f8274,225.9,282.0,380.0,0.8706020555555556,56.0
BR0120,439,537ef1ac28efdb45dee0d50d3e1f8274,225.9,310.2,380.0,0.7160105604166666,42.0
BR0120,439,563a3fa61d441769163b35905be8987d,234.0,272.8,383.0,0.8788324222222221,56.0
BR0120,439,5914abeae491eab8612131985b15994f,239.0,286.0,386.0,0.945868,56.0
BR0120,439,5914abeae491eab8612131985b15994f,239.0,314.6,386.0,0.7779444750000001,42.0
BR0120,439,5914abeae491eab8612131985b15994f,215.1,314.6,386.0,0.7032743025000001,42.0
BR0120,439,5914abeae491eab8612131985b15994f,239.0,314.6,347.4,0.70211453375,42.0
BR0120,439,600cd59259a79d7fa6a1bffb6451bb8a,219.0,286.0,386.0,0.8698946666666667,56.0
BR0120,439,600cd59259a79d7fa6a1bffb6451bb8a,219.0,314.6,386.0,0.7154589750000001,42.0
BR0120,439,631adf6ff70b5781bcd77a8f20a140e0,211.2,314.6,386.0,0.78981672,48.0
BR0120,439,63849e2a342c002e41cdca735b7ffa35,229.0,283.0,381.0,0.8873328657407408,56.0
BR0120,439,63849e2a342c002e41cdca735b7ffa35,206.1,311.3,381.0,0.7541187675000002,48.0
BR0120,439,63849e2a342c002e41cdca735b7ffa35,229.0,311.3,381.0,0.7297782843749999,42.0
BR0120,439,6bd5fa9e984e7243519003fc969aa30d,219.6,286.0,386.0,0.8721738666666666,56.0
BR0120,439,6bd5fa9e984e7243519003fc969aa30d,219.6,314.6,386.0,0.71733354,42.0
BR0120,439,6d3b65a1af8cc152d64aed67c4b13230,210.1,313.5,383.0,0.7772923208333332,48.0
BR0120,439,6e24cdcd39a5b66463bacc58cc283eb7,227.0,288.0,388.0,0.9109446111111112,56.0
BR0120,439,72188210fb21e6ddf6d4aba9a9301c48,239.0,288.0,388.0,0.9570683888888888,56.0
BR0120,439,72188210fb21e6ddf6d4aba9a9301c48,215.1,288.0,388.0,0.8652051981481482,56.0
BR0120,439,72188210fb21e6ddf6d4aba9a9301c48,239.0,259.2,388.0,0.8645731888888889,56.0
BR0120,439,72188210fb21e6ddf6d4aba9a9301c48,239.0,288.0,349.2,0.8637662444444444,56.0
BR0120,439,746ba2b15e87d0070b74ecc07f6ca350,229.0,288.0,388.0,0.9186319074074074,56.0
BR0120,439,79637c70988d89fe3abe191b59c1ed0c,219.0,288.0,388.0,0.8801954259259259,56.0
BR0120,439,7a36a62f118b7544b9313b676a30ea35,218.9,288.0,388.0,0.8798110611111111,56.0
BR0120,439,8044f4664ac51a293ecacbd7a3d0fb38,231.0,282.0,380.0,0.8894238888888889,56.0
BR0120,439,8044f4664ac51a293ecacbd7a3d0fb38,210.0,310.2,380.0,0.7631433333333333,48.0
BR0120,439,8044f4664ac51a293ecacbd7a3d0fb38,231.0,310.2,380.0,0.7314902291666666,42.0
BR0120,439,8850d576186653964c356b848cd2153a,213.4,314.6,386.0,0.7976720400000002,48.0
BR0120,439,8b92b5a6728066959f3f11c35d1cd62f,239.8,277.2,380.0,0.9067462444444444,56.0
BR0120,439,9a88ed4806deaa5c9b3abac82886d23a,202.4,314.6,386.0,0.7583954400000001,48.0
BR0120,439,a231d37bbfd765b2d130853c472c6f8c,233.2,270.6,379.0,0.8602905007407408,56.0
BR0120,439,a49d6ed97efd5ce792072d9ef9acf630,235.0,269.5,378.0,0.8610411574074074,56.0
BR0120,439,a555028b9dc4a080d444d0af6464279d,221.1,286.0,386.0,0.8778718666666666,56.0
BR0120,439,a555028b9dc4a080d444d0af6464279d,201.0,314.6,386.0,0.7533966000000001,48.0
BR0120,439,a555028b9dc4a080d444d0af6464279d,221.1,314.6,386.0,0.7220199525,42.0
BR0120,439,a699f7e10a026261e599215bbbee0cbc,222.2,310.2,380.0,0.7047802124999999,42.0
BR0120,439,a7d151b83674a2f9c36356597a93821c,235.0,277.2,380.0,0.8893227777777778,56.0
BR0120,439,a81b2225c037d3a9acb4e700a03958ae,232.0,286.0,386.0,0.9192773333333332,56.0
BR0120,439,a81b2225c037d3a9acb4e700a03958ae,208.8,314.6,386.0,0.7812472800000001,48.0
BR0120,439,a81b2225c037d3a9acb4e700a03958ae,232.0,314.6,386.0,0.75607455,42.0
BR0120,439,aaf392f3c544855a81cee5b4895b3983,230.4,282.0,380.0,0.8872095555555556,56.0
BR0120,439,aaf392f3c544855a81cee5b4895b3983,230.4,310.2,380.0,0.7296690916666666,42.0
BR0120,439,ab79baee2357a91142d0c868d05f3c31,232.2,272.8,383.0,0.8723492322222224,56.0
BR0120,439,ac8b5267c6be652bd0aff43408408e79,229.9,288.0,388.0,0.9220911907407406,56.0
BR0120,439,ad23381bab48bad4640990fdc6a27c9b,229.0,272.8,383.0,0.860823561111111,56.0
BR0120,439,ad99ed562d5d808977b10fa512bfde8b,235.4,286.0,386.0,0.9321928,56.0
BR0120,439,ad99ed562d5d808977b10fa512bfde8b,214.0,314.6,386.0,0.7998144,48.0
BR0120,439,ad99ed562d5d808977b10fa512bfde8b,235.4,314.6,386.0,0.7666970850000001,42.0
BR0120,439,b104736a19fe0c796651c18805508482,229.9,272.8,383.0,0.8640651561111111,56.0
BR0120,439,bdefb2124af27fa9ca0fa5d293a18aa4,229.9,286.0,386.0,0.9113001333333334,56.0
BR0120,439,bdefb2124af27fa9ca0fa5d293a18aa4,209.0,314.6,386.0,0.7819614,48.0
BR0120,439,bdefb2124af27fa9ca0fa5d293a18aa4,229.9,314.6,386.0,0.7495135725000002,42.0
BR0120,439,be032c6684b548fff0bd0e094da34f35,232.1,285.0,383.0,0.9096066875,56.0
BR0120,439,be032c6684b548fff0bd0e094da34f35,211.0,313.5,383.0,0.7804707083333333,48.0
BR0120,439,be032c6684b548fff0bd0e094da34f35,232.1,313.5,383.0,0.7481129578125,42.0
BR0120,439,beea47cc5f637c6fde9604c5cdd6c572,235.4,287.0,387.0,0.937704075,56.0
BR0120,439,beea47cc5f637c6fde9604c5cdd6c572,214.0,315.7,387.0,0.8045513777777779,48.0
BR0120,439,beea47cc5f637c6fde9604c5cdd6c572,235.4,315.7,387.0,0.7712379222916667,42.0
BR0120,439,bf05ab5b9fe071ca604f12617c73c3ec,232.2,286.0,386.0,0.9200370666666668,56.0
BR0120,439,bf05ab5b9fe071ca604f12617c73c3ec,232.2,314.6,386.0,0.756699405,42.0
BR0120,439,c61dafed9b7d2c7f917d4debf65896c1,236.7,286.0,386.0,0.9371310666666668,56.0
BR0120,439,c61dafed9b7d2c7f917d4debf65896c1,236.7,314.6,386.0,0.7707586425,42.0
BR0120,439,cc0d190e9c91b2ee40868981c9f6d0f6,239.4,282.0,380.0,0.9204245555555556,56.0
BR0120,439,cc0d190e9c91b2ee40868981c9f6d0f6,239.4,310.2,380.0,0.7569861541666667,42.0
BR0120,439,ce9d9f5685ddf0df230b3137826b5cde,230.4,286.0,386.0,0.9131994666666668,56.0
BR0120,439,ce9d9f5685ddf0df230b3137826b5cde,230.4,314.6,386.0,0.7510757100000001,42.0
BR0120,439,cf4c068dfec055bf302e658d71c9c942,211.2,310.2,380.0,0.7673059333333333,48.0
BR0120,439,ea4f4880b999f6854b641f68b394c657,221.1,310.2,380.0,0.7014414604166668,42.0
BR0120,439,eb4895380ccaa410da0fefb6f12b197b,227.7,286.0,386.0,0.9029430666666668,56.0
BR0120,439,eb4895380ccaa410da0fefb6f12b197b,227.7,314.6,386.0,0.7426401675000001,42.0
BR0120,439,f324c5af11a778e41d0ca8572b5187bb,202.4,314.6,384.0,0.75456516,48.0
BR0121,12373,170f5916eaeb0e271ae012eedb1ad645,327.8,314.6,386.0,0.753842925,30.0
BR0121,12373,4e08f8e3d25dca0ebe2ef18b5cff3f24,335.5,310.2,380.0,0.7490511979166666,30.0
BR0121,12373,60f9d051a89c1302333f9987840f1831,360.8,280.5,385.0,0.7879328333333333,32.0
BR0121,12373,8f26468860664ecfed551104179d7f3e,349.8,314.6,386.0,0.802938675,30.0
BR0121,12373,a23eeef1c0cd8cfd40b780d65382034a,333.3,314.6,386.0,0.7661168625000001,30.0
BR0121,12373,c4661c6946240f8ff854e9255c97cbc9,353.0,288.0,388.0,0.7972824444444444,32.0
BR0121,12373,c98f51071fa8c135d7071023f6b23ac0,348.0,288.0,388.0,0.9828757407407408,40.0
BR0122,14021,8f26468860664ecfed551104179d7f3e,349.8,314.6,386.0,0.802938675,30.0
BR0122,14021,c98f51071fa8c135d7071023f6b23ac0,382.8,288.0,388.0,0.8627342814814816,32.0
BR0122,14021,c98f51071fa8c135d7071023f6b23ac0,348.0,316.8,388.0,0.8083988055555555,30.0
BR0122,14021,c98f51071fa8c135d7071023f6b23ac0,382.8,316.8,388.0,0.7095844711111111,24.0
BR0123,9196,0835ff365412a67b720a19713ec250f3,278.0,286.0,386.0,0.937728,48.0
BR0123,9196,125888817c4da192ce9335454b8d4432,298.1,281.0,379.0,0.8073289791666668,40.0
BR0123,9196,125888817c4da192ce9335454b8d4432,271.0,309.1,379.0,0.7266771229166668,36.0
BR0123,9196,170f5916eaeb0e271ae012eedb1ad645,298.0,286.0,386.0,0.8357066666666667,40.0
BR0123,9196,2060590a59a5c59ff1bb32dbffe1028b,288.0,286.0,386.0,0.970288,48.0
BR0123,9196,3249c6671a2e400c91ae940376aa4946,294.8,288.0,388.0,0.8368171111111111,40.0
BR0123,9196,3ee40e049bab5e95db9b552be527cd7d,287.1,282.0,380.0,0.9398263333333337,48.0
BR0123,9196,3ee40e049bab5e95db9b552be527cd7d,287.1,310.2,380.0,0.7729427875,36.0
BR0123,9196,3ee40e049bab5e95db9b552be527cd7d,261.0,310.2,380.0,0.705040375,36.0
BR0123,9196,3f4b03b56bb388655f2cb1495b69f5d7,278.0,288.0,388.0,0.948832,48.0
BR0123,9196,4d0dc68792c8a76defd00faaff677665,289.0,281.0,379.0,0.9401805833333332,48.0
BR0123,9196,4d0dc68792c8a76defd00faaff677665,289.0,309.1,379.0,0.7732258354166668,36.0
BR0123,9196,4e08f8e3d25dca0ebe2ef18b5cff3f24,305.0,282.0,380.0,0.830375,40.0
BR0123,9196,4e08f8e3d25dca0ebe2ef18b5cff3f24,274.5,310.2,380.0,0.7401623125,36.0
BR0123,9196,537ef1ac28efdb45dee0d50d3e1f8274,276.1,310.2,380.0,0.7443249125,36.0
BR0123,9196,584c93c412f45cd05fb6c4c753038aa1,289.0,285.0,379.0,0.9531040277777778,48.0
BR0123,9196,584c93c412f45cd05fb6c4c753038aa1,289.0,313.5,379.0,0.7838876770833333,36.0
BR0123,9196,584c93c412f45cd05fb6c4c753038aa1,260.1,313.5,379.0,0.7081206072916667,36.0
BR0123,9196,5c09a821f787019adf0ee74c5cc31985,286.2,280.5,385.0,0.9441169305555556,48.0
BR0123,9196,60f9d051a89c1302333f9987840f1831,295.2,280.5,385.0,0.810669837962963,40.0
BR0123,9196,6d3c3bcdfc4034e3424078243e7668a1,286.0,286.0,386.0,0.963776,48.0
BR0123,9196,8f26468860664ecfed551104179d7f3e,286.2,286.0,386.0,0.9644272,48.0
BR0123,9196,8ff369b05ce8c21076793bc345e6ec1e,294.8,272.8,383.0,0.7841572666666667,40.0
BR0123,9196,9c72b7ef9f82b991ef05900066e9dc1b,298.1,282.0,380.0,0.8121858333333335,40.0
BR0123,9196,9c72b7ef9f82b991ef05900066e9dc1b,271.0,310.2,380.0,0.731056625,36.0
BR0123,9196,9d44d480026dfab07731a73d1d0c6539,283.0,288.0,388.0,0.9653047777777778,48.0
BR0123,9196,a053806f0b23db27a17e90bf971c8a62,300.3,286.0,386.0,0.8419473333333335,40.0
BR0123,9196,a23eeef1c0cd8cfd40b780d65382034a,303.0,286.0,386.0,0.8492733333333333,40.0
BR0123,9196,aaf392f3c544855a81cee5b4895b3983,281.6,310.2,380.0,0.7586338500000002,36.0
BR0123,9196,ab2be01db2336d90876b25f646f81b48,283.0,286.0,386.0,0.954008,48.0
BR0123,9196,b10375e57c7a7f209de7bf3aec5aa29f,294.8,286.0,386.0,0.8270240000000001,40.0
BR0123,9196,b4d42409ba0a801454f8f3bc60d94ec1,293.0,288.0,388.0,0.8318752777777778,40.0
BR0123,9196,b5ff628fcb5e9885b7d13c5dd1ddd441,286.0,310.2,380.0,0.770081,36.0
BR0123,9196,bf05ab5b9fe071ca604f12617c73c3ec,283.8,286.0,386.0,0.9566128,48.0
BR0123,9196,c61dafed9b7d2c7f917d4debf65896c1,289.3,286.0,386.0,0.9745208,48.0
BR0123,9196,cc0d190e9c91b2ee40868981c9f6d0f6,292.6,282.0,380.0,0.7976872222222223,40.0
BR0123,9196,cc0d190e9c91b2ee40868981c9f6d0f6,266.0,310.2,380.0,0.7180485,36.0
BR0123,9196,ce9d9f5685ddf0df230b3137826b5cde,281.6,286.0,386.0,0.9494496,48.0
BR0123,9196,e205014ff79e36431f829f1fab46061c,300.3,288.0,388.0,0.8519171574074074,40.0
BR0123,9196,eb4895380ccaa410da0fefb6f12b197b,278.3,286.0,386.0,0.9387048,48.0
BR0124,12307,8f26468860664ecfed551104179d7f3e,349.8,314.6,386.0,0.802938675,30.0
BR0124,12307,c98f51071fa8c135d7071023f6b23ac0,382.8,288.0,388.0,0.8627342814814816,32.0
BR0124,12307,c98f51071fa8c135d7071023f6b23ac0,348.0,316.8,388.0,0.8083988055555555,30.0
