codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0055,5,400.0,265.0,265.0
BR0055,5,400.0,265.0,255.0
BR0055,5,393.0,258.0,268.0
BR0055,5,393.0,258.0,254.0
BR0055,5,393.0,258.0,263.0
BR0055,5,400.0,265.0,260.0
BR0055,5,388.0,255.0,255.0
BR0055,5,393.0,258.0,258.0
BR0055,5,393.0,258.0,249.0
BR0055,5,400.0,265.0,240.0
BR0055,5,390.0,262.0,255.0
BR0055,5,390.0,262.0,245.0
BR0055,5,400.0,265.0,250.0
BR0055,5,403.0,265.0,260.0
BR0055,5,400.0,265.0,245.0
BR0055,5,400.0,265.0,240.0
BR0056,5,389.0,256.0,261.0
BR0056,5,400.0,265.0,265.0
BR0056,5,400.0,265.0,255.0
BR0056,5,393.0,258.0,268.0
BR0056,5,393.0,258.0,254.0
BR0056,5,393.0,258.0,263.0
BR0056,5,400.0,265.0,260.0
BR0056,5,388.0,255.0,255.0
BR0056,5,393.0,258.0,258.0
BR0056,5,393.0,258.0,249.0
BR0056,5,400.0,265.0,240.0
BR0056,5,390.0,262.0,255.0
BR0056,5,390.0,262.0,245.0
BR0056,5,400.0,265.0,250.0
BR0056,5,403.0,265.0,260.0
BR0056,5,400.0,265.0,245.0
BR0056,5,400.0,265.0,240.0
BR0057,5,390.0,262.0,238.0
BR0057,5,400.0,265.0,255.0
BR0057,5,393.0,258.0,254.0
BR0057,5,400.0,265.0,229.0
BR0057,5,388.0,255.0,245.0
BR0057,5,388.0,255.0,255.0
BR0057,5,393.0,258.0,258.0
BR0057,5,393.0,258.0,249.0
BR0057,5,400.0,265.0,240.0
BR0057,5,393.0,258.0,239.0
BR0057,5,390.0,262.0,255.0
BR0057,5,400.0,255.0,240.0
BR0057,5,390.0,262.0,236.0
BR0057,5,400.0,265.0,234.0
BR0057,5,390.0,262.0,245.0
BR0057,5,400.0,265.0,250.0
BR0057,5,393.0,258.0,244.0
BR0057,5,400.0,265.0,245.0
BR0057,5,400.0,265.0,240.0
BR0058,5,385.0,192.0,162.0
BR0059,5,393.0,258.0,278.0
BR0059,5,400.0,265.0,265.0
BR0059,5,400.0,265.0,255.0
BR0059,5,393.0,258.0,268.0
BR0059,5,393.0,258.0,263.0
BR0059,5,400.0,265.0,260.0
BR0059,5,400.0,265.0,275.0
BR0059,5,400.0,265.0,270.0
BR0059,5,403.0,265.0,270.0
BR0059,5,393.0,258.0,258.0
BR0059,5,390.0,262.0,255.0
BR0059,5,403.0,265.0,275.0
BR0059,5,400.0,265.0,250.0
BR0059,5,403.0,265.0,260.0
BR0060,5,390.0,262.0,238.0
BR0060,5,400.0,265.0,255.0
BR0060,5,393.0,258.0,254.0
BR0060,5,400.0,265.0,260.0
BR0060,5,388.0,255.0,255.0
BR0060,5,393.0,258.0,258.0
BR0060,5,393.0,258.0,249.0
BR0060,5,400.0,265.0,240.0
BR0060,5,390.0,262.0,255.0
BR0060,5,400.0,255.0,240.0
BR0060,5,400.0,265.0,234.0
BR0060,5,390.0,262.0,245.0
BR0060,5,400.0,265.0,250.0
BR0060,5,393.0,258.0,244.0
BR0060,5,403.0,265.0,260.0
BR0060,5,400.0,265.0,245.0
BR0060,5,400.0,265.0,240.0
BR0061,5,390.0,262.0,238.0
BR0061,5,400.0,265.0,255.0
BR0061,5,393.0,258.0,254.0
BR0061,5,400.0,265.0,260.0
BR0061,5,388.0,255.0,255.0
BR0061,5,393.0,258.0,258.0
BR0061,5,393.0,258.0,249.0
BR0061,5,400.0,265.0,240.0
BR0061,5,390.0,262.0,255.0
BR0061,5,400.0,255.0,240.0
BR0061,5,400.0,265.0,234.0
BR0061,5,390.0,262.0,245.0
BR0061,5,400.0,265.0,250.0
BR0061,5,393.0,258.0,244.0
BR0061,5,403.0,265.0,260.0
BR0061,5,400.0,265.0,245.0
BR0061,5,400.0,265.0,240.0
BR0062,5,390.0,262.0,238.0
BR0062,5,400.0,265.0,255.0
BR0062,5,393.0,258.0,254.0
BR0062,5,400.0,265.0,260.0
BR0062,5,388.0,255.0,255.0
BR0062,5,393.0,258.0,258.0
BR0062,5,393.0,258.0,249.0
BR0062,5,400.0,265.0,240.0
BR0062,5,390.0,262.0,255.0
BR0062,5,400.0,255.0,240.0
BR0062,5,400.0,265.0,234.0
BR0062,5,390.0,262.0,245.0
BR0062,5,400.0,265.0,250.0
BR0062,5,393.0,258.0,244.0
BR0062,5,403.0,265.0,260.0
BR0062,5,400.0,265.0,245.0
BR0062,5,400.0,265.0,240.0
BR0063,5,390.0,262.0,238.0
BR0063,5,400.0,265.0,255.0
BR0063,5,393.0,258.0,254.0
BR0063,5,400.0,265.0,260.0
BR0063,5,388.0,255.0,255.0
BR0063,5,393.0,258.0,258.0
BR0063,5,393.0,258.0,249.0
BR0063,5,400.0,265.0,240.0
BR0063,5,390.0,262.0,255.0
BR0063,5,400.0,255.0,240.0
BR0063,5,400.0,265.0,234.0
BR0063,5,390.0,262.0,245.0
BR0063,5,400.0,265.0,250.0
BR0063,5,393.0,258.0,244.0
BR0063,5,403.0,265.0,260.0
BR0063,5,400.0,265.0,245.0
BR0063,5,400.0,265.0,240.0
BR0064,5,393.0,258.0,278.0
BR0064,5,400.0,265.0,265.0
BR0064,5,400.0,265.0,255.0
BR0064,5,393.0,258.0,268.0
BR0064,5,393.0,258.0,263.0
BR0064,5,400.0,265.0,260.0
BR0064,5,400.0,265.0,275.0
BR0064,5,400.0,265.0,270.0
BR0064,5,403.0,265.0,270.0
BR0064,5,393.0,258.0,258.0
BR0064,5,390.0,262.0,255.0
BR0064,5,403.0,265.0,275.0
BR0064,5,400.0,265.0,250.0
BR0064,5,403.0,265.0,260.0
BR0065,5,390.0,292.0,195.0
BR0065,5,400.0,300.0,194.0
BR0065,5,390.0,292.0,191.0
BR0065,5,400.0,300.0,183.0
BR0065,5,394.0,295.0,189.0
BR0065,5,396.0,295.0,194.0
BR0065,5,398.0,297.0,194.0
BR0065,5,398.0,297.0,179.0
BR0065,5,394.0,293.0,189.0
BR0065,5,398.0,297.0,189.0
BR0065,5,400.0,300.0,188.0
BR0065,5,398.0,297.0,184.0
BR0065,5,400.0,300.0,183.0
BR0065,5,396.0,295.0,184.0
BR0065,5,394.0,295.0,194.0
BR0065,5,396.0,295.0,189.0
BR0065,5,400.0,298.0,182.0
BR0065,5,400.0,300.0,178.0
BR0066,5,394.0,295.0,177.0
BR0066,5,390.0,292.0,182.0
BR0066,5,400.0,300.0,183.0
BR0066,5,398.0,297.0,179.0
BR0066,5,400.0,300.0,168.0
BR0066,5,400.0,300.0,173.0
BR0066,5,396.0,295.0,181.0
BR0066,5,396.0,295.0,179.0
BR0066,5,400.0,300.0,188.0
BR0066,5,398.0,297.0,184.0
BR0066,5,400.0,300.0,183.0
BR0066,5,390.0,292.0,177.0
BR0066,5,396.0,295.0,184.0
BR0066,5,398.0,297.0,174.0
BR0066,5,396.0,295.0,174.0
BR0066,5,394.0,295.0,173.0
BR0066,5,395.0,294.0,180.0
BR0066,5,400.0,298.0,182.0
BR0066,5,396.0,295.0,172.0
BR0066,5,400.0,300.0,178.0
BR0066,5,390.0,292.0,185.0
BR0067,5,393.0,258.0,278.0
BR0067,5,400.0,265.0,280.0
BR0067,5,400.0,265.0,265.0
BR0067,5,400.0,265.0,260.0
BR0067,5,400.0,265.0,275.0
BR0067,5,400.0,265.0,270.0
BR0067,5,403.0,265.0,270.0
BR0067,5,389.0,290.0,281.0
BR0067,5,403.0,265.0,275.0
BR0067,5,403.0,265.0,260.0
BR0067,5,400.0,265.0,285.0
BR0068,5,400.0,299.0,234.0
BR0068,5,398.0,297.0,237.0
BR0068,5,396.0,295.0,227.0
BR0068,5,398.0,297.0,229.0
BR0068,5,398.0,297.0,239.0
BR0068,5,396.0,295.0,229.0
BR0068,5,400.0,300.0,245.0
BR0068,5,390.0,296.0,229.0
BR0068,5,396.0,295.0,224.0
BR0068,5,400.0,300.0,229.0
BR0068,5,400.0,300.0,224.0
BR0068,5,396.0,295.0,242.0
BR0068,5,396.0,295.0,239.0
BR0068,5,391.0,292.0,239.0
BR0068,5,393.0,294.0,236.0
BR0068,5,398.0,297.0,224.0
BR0068,5,397.0,296.0,224.0
BR0068,5,400.0,300.0,234.0
BR0068,5,400.0,299.0,224.0
BR0069,5,390.0,262.0,238.0
BR0069,5,400.0,265.0,224.0
BR0069,5,400.0,265.0,229.0
BR0069,5,388.0,255.0,245.0
BR0069,5,400.0,265.0,240.0
BR0069,5,393.0,258.0,239.0
BR0069,5,400.0,255.0,240.0
BR0069,5,390.0,262.0,236.0
BR0069,5,400.0,265.0,234.0
BR0069,5,390.0,262.0,245.0
BR0069,5,393.0,258.0,244.0
BR0069,5,400.0,265.0,245.0
BR0069,5,400.0,265.0,240.0
BR0070,5,393.0,258.0,234.0
BR0070,5,390.0,262.0,228.0
BR0070,5,400.0,265.0,224.0
BR0070,5,400.0,265.0,229.0
BR0070,5,400.0,265.0,219.0
BR0070,5,400.0,265.0,234.0
BR0070,5,400.0,265.0,214.0
BR0070,5,400.0,255.0,224.0
BR0070,5,393.0,258.0,224.0
BR0071,5,390.0,262.0,238.0
BR0071,5,400.0,265.0,229.0
BR0071,5,393.0,258.0,249.0
BR0071,5,400.0,265.0,240.0
BR0071,5,400.0,255.0,240.0
BR0071,5,400.0,265.0,234.0
BR0071,5,390.0,262.0,245.0
BR0071,5,400.0,265.0,250.0
BR0071,5,393.0,258.0,244.0
BR0071,5,400.0,265.0,245.0
BR0071,5,400.0,265.0,240.0
BR0072,5,390.0,262.0,238.0
BR0072,5,400.0,265.0,229.0
BR0072,5,393.0,258.0,249.0
BR0072,5,400.0,265.0,240.0
BR0072,5,400.0,255.0,240.0
BR0072,5,400.0,265.0,234.0
BR0072,5,390.0,262.0,245.0
BR0072,5,400.0,265.0,250.0
BR0072,5,393.0,258.0,244.0
BR0072,5,400.0,265.0,245.0
BR0072,5,400.0,265.0,240.0
BR0073,5,394.0,295.0,177.0
BR0073,5,390.0,292.0,182.0
BR0073,5,400.0,300.0,183.0
BR0073,5,394.0,295.0,189.0
BR0073,5,398.0,297.0,179.0
BR0073,5,394.0,293.0,189.0
BR0073,5,398.0,297.0,189.0
BR0073,5,400.0,300.0,173.0
BR0073,5,396.0,295.0,181.0
BR0073,5,396.0,295.0,179.0
BR0073,5,400.0,300.0,188.0
BR0073,5,398.0,297.0,184.0
BR0073,5,400.0,300.0,183.0
BR0073,5,396.0,295.0,184.0
BR0073,5,398.0,297.0,174.0
BR0073,5,395.0,294.0,180.0
BR0073,5,396.0,295.0,189.0
BR0073,5,400.0,298.0,182.0
BR0073,5,400.0,300.0,178.0
BR0073,5,390.0,292.0,185.0
BR0074,5,396.0,295.0,273.0
BR0074,5,396.0,295.0,266.0
BR0074,5,400.0,299.0,260.0
BR0074,5,390.0,292.0,271.0
BR0074,5,396.0,295.0,268.0
BR0074,5,405.0,300.0,265.0
BR0074,5,400.0,300.0,270.0
BR0074,5,400.0,300.0,260.0
BR0074,5,396.0,295.0,263.0
BR0074,5,390.0,292.0,276.0
BR0074,5,400.0,300.0,265.0
BR0074,5,400.0,300.0,255.0
BR0074,5,400.0,301.0,267.0
BR0074,5,398.0,297.0,278.0
BR0074,5,396.0,295.0,278.0
BR0075,5,400.0,300.0,296.0
BR0075,5,396.0,295.0,293.0
BR0075,5,396.0,295.0,288.0
BR0075,5,398.0,297.0,288.0
BR0075,5,398.0,297.0,283.0
BR0075,5,400.0,300.0,270.0
BR0075,5,396.0,295.0,296.0
BR0075,5,396.0,295.0,283.0
BR0075,5,400.0,300.0,290.0
BR0075,5,398.0,297.0,293.0
BR0075,5,400.0,300.0,280.0
BR0075,5,400.0,300.0,285.0
BR0075,5,398.0,297.0,278.0
BR0075,5,396.0,295.0,278.0
BR0075,5,390.0,292.0,296.0
BR0076,5,400.0,265.0,178.0
BR0076,5,400.0,265.0,194.0
BR0076,5,389.0,256.0,192.0
BR0076,5,393.0,258.0,189.0
BR0076,5,393.0,258.0,194.0
BR0076,5,400.0,265.0,183.0
BR0077,5,396.0,295.0,273.0
BR0077,5,396.0,295.0,266.0
BR0077,5,400.0,299.0,260.0
BR0077,5,390.0,292.0,271.0
BR0077,5,396.0,295.0,268.0
BR0077,5,396.0,295.0,288.0
BR0077,5,405.0,300.0,265.0
BR0077,5,390.0,292.0,281.0
BR0077,5,398.0,297.0,288.0
BR0077,5,398.0,297.0,283.0
BR0077,5,400.0,300.0,270.0
BR0077,5,396.0,295.0,283.0
BR0077,5,400.0,300.0,260.0
BR0077,5,396.0,295.0,263.0
BR0077,5,389.0,290.0,281.0
BR0077,5,390.0,292.0,276.0
BR0077,5,400.0,300.0,280.0
BR0077,5,400.0,300.0,285.0
BR0077,5,400.0,300.0,265.0
BR0077,5,400.0,301.0,267.0
BR0077,5,398.0,297.0,278.0
BR0077,5,396.0,295.0,278.0
BR0078,5,400.0,300.0,296.0
BR0078,5,396.0,295.0,293.0
BR0078,5,396.0,295.0,288.0
BR0078,5,398.0,297.0,288.0
BR0078,5,398.0,297.0,283.0
BR0078,5,400.0,300.0,270.0
BR0078,5,396.0,295.0,296.0
BR0078,5,396.0,295.0,283.0
BR0078,5,400.0,300.0,290.0
BR0078,5,398.0,297.0,293.0
BR0078,5,400.0,300.0,280.0
BR0078,5,400.0,300.0,285.0
BR0078,5,398.0,297.0,278.0
BR0078,5,396.0,295.0,278.0
BR0078,5,390.0,292.0,296.0
BR0079,5,400.0,265.0,280.0
BR0079,5,400.0,265.0,275.0
BR0079,5,389.0,290.0,281.0
BR0079,5,400.0,265.0,301.0
BR0079,5,403.0,265.0,275.0
BR0079,5,400.0,265.0,296.0
BR0079,5,389.0,290.0,299.0
BR0079,5,400.0,265.0,285.0
BR0080,5,400.0,265.0,280.0
BR0080,5,389.0,290.0,281.0
BR0080,5,400.0,265.0,301.0
BR0080,5,400.0,265.0,296.0
BR0080,5,389.0,290.0,299.0
BR0080,5,400.0,265.0,285.0
BR0081,5,389.0,290.0,281.0
BR0081,5,400.0,265.0,301.0
BR0081,5,400.0,265.0,296.0
BR0081,5,389.0,290.0,299.0
BR0081,5,400.0,265.0,285.0
BR0082,5,400.0,300.0,296.0
BR0082,5,396.0,295.0,308.0
BR0082,5,398.0,297.0,303.0
BR0082,5,396.0,295.0,298.0
BR0082,5,396.0,295.0,313.0
BR0082,5,390.0,292.0,315.0
BR0082,5,400.0,300.0,311.0
BR0082,5,400.0,300.0,290.0
BR0082,5,400.0,300.0,301.0
BR0082,5,400.0,300.0,316.0
BR0083,5,400.0,300.0,296.0
BR0083,5,396.0,295.0,293.0
BR0083,5,396.0,295.0,288.0
BR0083,5,398.0,297.0,288.0
BR0083,5,398.0,297.0,283.0
BR0083,5,400.0,300.0,270.0
BR0083,5,396.0,295.0,296.0
BR0083,5,396.0,295.0,283.0
BR0083,5,400.0,300.0,290.0
BR0083,5,398.0,297.0,293.0
BR0083,5,400.0,300.0,280.0
BR0083,5,400.0,300.0,285.0
BR0083,5,398.0,297.0,278.0
BR0083,5,396.0,295.0,278.0
BR0083,5,390.0,292.0,296.0
BR0084,5,400.0,265.0,280.0
BR0084,5,400.0,265.0,275.0
BR0084,5,389.0,290.0,281.0
BR0084,5,400.0,265.0,301.0
BR0084,5,403.0,265.0,275.0
BR0084,5,400.0,265.0,296.0
BR0084,5,389.0,290.0,299.0
BR0084,5,400.0,265.0,285.0
BR0085,5,400.0,265.0,280.0
BR0085,5,389.0,290.0,281.0
BR0085,5,400.0,265.0,301.0
BR0085,5,400.0,265.0,296.0
BR0085,5,389.0,290.0,299.0
BR0085,5,400.0,265.0,285.0
BR0086,5,390.0,262.0,238.0
BR0086,5,389.0,256.0,261.0
BR0086,5,400.0,265.0,255.0
BR0086,5,393.0,258.0,254.0
BR0086,5,400.0,265.0,260.0
BR0086,5,400.0,265.0,229.0
BR0086,5,388.0,255.0,245.0
BR0086,5,388.0,255.0,255.0
BR0086,5,393.0,258.0,258.0
BR0086,5,393.0,258.0,249.0
BR0086,5,400.0,265.0,240.0
BR0086,5,393.0,258.0,239.0
BR0086,5,390.0,262.0,255.0
BR0086,5,400.0,255.0,240.0
BR0086,5,400.0,265.0,234.0
BR0086,5,390.0,262.0,245.0
BR0086,5,400.0,265.0,250.0
BR0086,5,393.0,258.0,244.0
BR0086,5,403.0,265.0,260.0
BR0086,5,400.0,265.0,245.0
BR0086,5,400.0,265.0,240.0
BR0087,5,393.0,258.0,234.0
BR0087,5,390.0,262.0,238.0
BR0087,5,390.0,262.0,228.0
BR0087,5,400.0,265.0,224.0
BR0087,5,400.0,265.0,229.0
BR0087,5,400.0,265.0,219.0
BR0087,5,388.0,255.0,245.0
BR0087,5,400.0,265.0,240.0
BR0087,5,393.0,258.0,239.0
BR0087,5,400.0,255.0,240.0
BR0087,5,390.0,262.0,236.0
BR0087,5,400.0,265.0,234.0
BR0087,5,390.0,262.0,245.0
BR0087,5,393.0,258.0,244.0
BR0087,5,400.0,255.0,224.0
BR0087,5,393.0,258.0,224.0
BR0087,5,400.0,265.0,245.0
BR0087,5,400.0,265.0,240.0
BR0088,5,389.0,256.0,261.0
BR0088,5,400.0,265.0,265.0
BR0088,5,400.0,265.0,255.0
BR0088,5,393.0,258.0,268.0
BR0088,5,393.0,258.0,263.0
BR0088,5,400.0,265.0,260.0
BR0088,5,393.0,258.0,258.0
BR0088,5,390.0,262.0,255.0
BR0088,5,400.0,265.0,250.0
BR0088,5,403.0,265.0,260.0
BR0088,5,400.0,265.0,245.0
BR0089,5,389.0,256.0,261.0
BR0089,5,400.0,265.0,265.0
BR0089,5,400.0,265.0,255.0
BR0089,5,393.0,258.0,268.0
BR0089,5,393.0,258.0,254.0
BR0089,5,393.0,258.0,263.0
BR0089,5,400.0,265.0,260.0
BR0089,5,400.0,265.0,270.0
BR0089,5,403.0,265.0,270.0
BR0089,5,393.0,258.0,258.0
BR0089,5,393.0,258.0,249.0
BR0089,5,400.0,265.0,240.0
BR0089,5,390.0,262.0,255.0
BR0089,5,400.0,265.0,250.0
BR0089,5,403.0,265.0,260.0
BR0089,5,400.0,265.0,245.0
BR0089,5,400.0,265.0,240.0
BR0090,5,393.0,258.0,234.0
BR0090,5,390.0,262.0,238.0
BR0090,5,390.0,262.0,228.0
BR0090,5,400.0,265.0,224.0
BR0090,5,400.0,265.0,229.0
BR0090,5,400.0,265.0,219.0
BR0090,5,388.0,255.0,245.0
BR0090,5,400.0,265.0,240.0
BR0090,5,393.0,258.0,239.0
BR0090,5,400.0,255.0,240.0
BR0090,5,390.0,262.0,236.0
BR0090,5,400.0,265.0,234.0
BR0090,5,390.0,262.0,245.0
BR0090,5,393.0,258.0,244.0
BR0090,5,400.0,255.0,224.0
BR0090,5,393.0,258.0,224.0
BR0090,5,400.0,265.0,245.0
BR0090,5,400.0,265.0,240.0
BR0091,5,393.0,258.0,234.0
BR0091,5,390.0,262.0,238.0
BR0091,5,390.0,262.0,228.0
BR0091,5,400.0,265.0,224.0
BR0091,5,400.0,265.0,229.0
BR0091,5,400.0,265.0,219.0
BR0091,5,393.0,258.0,219.0
BR0091,5,393.0,258.0,239.0
BR0091,5,390.0,262.0,236.0
BR0091,5,400.0,265.0,234.0
BR0091,5,400.0,265.0,214.0
BR0091,5,400.0,255.0,224.0
BR0091,5,393.0,258.0,224.0
BR0092,5,400.0,299.0,234.0
BR0092,5,398.0,297.0,237.0
BR0092,5,396.0,295.0,249.0
BR0092,5,400.0,300.0,250.0
BR0092,5,398.0,297.0,249.0
BR0092,5,398.0,297.0,239.0
BR0092,5,400.0,300.0,245.0
BR0092,5,400.0,298.0,255.0
BR0092,5,396.0,295.0,242.0
BR0092,5,400.0,300.0,255.0
BR0092,5,396.0,295.0,254.0
BR0092,5,400.0,300.0,234.0
BR0092,5,400.0,299.0,234.0
BR0092,5,398.0,297.0,237.0
BR0092,5,396.0,295.0,249.0
BR0092,5,400.0,300.0,250.0
BR0092,5,398.0,297.0,249.0
BR0092,5,398.0,297.0,239.0
BR0092,5,400.0,300.0,245.0
BR0092,5,400.0,298.0,255.0
BR0092,5,396.0,295.0,242.0
BR0092,5,400.0,300.0,255.0
BR0092,5,396.0,295.0,254.0
BR0092,5,400.0,300.0,234.0
BR0093,5,393.0,258.0,278.0
BR0093,5,400.0,265.0,280.0
BR0093,5,400.0,265.0,265.0
BR0093,5,400.0,265.0,260.0
BR0093,5,400.0,265.0,275.0
BR0093,5,400.0,265.0,270.0
BR0093,5,403.0,265.0,270.0
BR0093,5,389.0,290.0,281.0
BR0093,5,403.0,265.0,275.0
BR0093,5,403.0,265.0,260.0
BR0093,5,400.0,265.0,285.0
BR0094,5,400.0,265.0,255.0
BR0094,5,393.0,258.0,254.0
BR0094,5,388.0,255.0,255.0
BR0094,5,393.0,258.0,249.0
BR0094,5,400.0,265.0,240.0
BR0094,5,390.0,262.0,255.0
BR0094,5,400.0,265.0,234.0
BR0094,5,390.0,262.0,245.0
BR0094,5,400.0,265.0,250.0
BR0094,5,400.0,265.0,245.0
BR0094,5,400.0,265.0,240.0
BR0094,5,400.0,265.0,255.0
BR0094,5,393.0,258.0,254.0
BR0094,5,388.0,255.0,255.0
BR0094,5,393.0,258.0,249.0
BR0094,5,400.0,265.0,240.0
BR0094,5,390.0,262.0,255.0
BR0094,5,400.0,265.0,234.0
BR0094,5,390.0,262.0,245.0
BR0094,5,400.0,265.0,250.0
BR0094,5,400.0,265.0,245.0
BR0094,5,400.0,265.0,240.0
BR0095,5,400.0,265.0,255.0
BR0095,5,393.0,258.0,254.0
BR0095,5,388.0,255.0,255.0
BR0095,5,393.0,258.0,249.0
BR0095,5,400.0,265.0,240.0
BR0095,5,390.0,262.0,255.0
BR0095,5,400.0,265.0,234.0
BR0095,5,390.0,262.0,245.0
BR0095,5,400.0,265.0,250.0
BR0095,5,400.0,265.0,245.0
BR0095,5,400.0,265.0,240.0
BR0096,5,393.0,258.0,234.0
BR0096,5,390.0,262.0,228.0
BR0096,5,400.0,265.0,224.0
BR0096,5,400.0,265.0,229.0
BR0096,5,400.0,265.0,219.0
BR0096,5,400.0,265.0,234.0
BR0096,5,400.0,265.0,214.0
BR0096,5,400.0,255.0,224.0
BR0096,5,393.0,258.0,224.0
BR0097,5,389.0,256.0,217.0
BR0097,5,393.0,258.0,204.0
BR0097,5,393.0,258.0,209.0
BR0097,5,400.0,265.0,224.0
BR0097,5,400.0,265.0,219.0
BR0097,5,400.0,265.0,204.0
BR0097,5,389.0,256.0,222.0
BR0097,5,393.0,258.0,219.0
BR0097,5,393.0,258.0,214.0
BR0097,5,400.0,265.0,214.0
BR0097,5,400.0,255.0,224.0
BR0097,5,389.0,256.0,207.0
BR0097,5,393.0,258.0,224.0
BR0097,5,400.0,265.0,209.0
BR0098,5,393.0,258.0,234.0
BR0098,5,390.0,262.0,238.0
BR0098,5,390.0,262.0,228.0
BR0098,5,400.0,265.0,224.0
BR0098,5,400.0,265.0,229.0
BR0098,5,400.0,265.0,219.0
BR0098,5,393.0,258.0,239.0
BR0098,5,390.0,262.0,236.0
BR0098,5,400.0,265.0,234.0
BR0099,5,389.0,256.0,217.0
BR0099,5,390.0,262.0,228.0
BR0099,5,393.0,258.0,209.0
BR0099,5,400.0,265.0,224.0
BR0099,5,400.0,265.0,219.0
BR0099,5,400.0,265.0,204.0
BR0099,5,389.0,256.0,222.0
BR0099,5,393.0,258.0,219.0
BR0099,5,393.0,258.0,214.0
BR0099,5,400.0,265.0,214.0
BR0099,5,400.0,255.0,224.0
BR0099,5,393.0,258.0,224.0
BR0099,5,400.0,265.0,209.0
BR0100,5,390.0,292.0,195.0
BR0100,5,400.0,300.0,194.0
BR0100,5,390.0,292.0,191.0
BR0100,5,400.0,300.0,183.0
BR0100,5,394.0,295.0,189.0
BR0100,5,396.0,295.0,194.0
BR0100,5,398.0,297.0,194.0
BR0100,5,394.0,293.0,189.0
BR0100,5,391.0,292.0,198.0
BR0100,5,398.0,297.0,189.0
BR0100,5,398.0,297.0,199.0
BR0100,5,400.0,298.0,204.0
BR0100,5,396.0,295.0,209.0
BR0100,5,400.0,300.0,204.0
BR0100,5,400.0,300.0,188.0
BR0100,5,390.0,292.0,202.0
BR0100,5,400.0,300.0,183.0
BR0100,5,396.0,295.0,204.0
BR0100,5,394.0,295.0,194.0
BR0100,5,400.0,300.0,199.0
BR0100,5,398.0,297.0,209.0
BR0100,5,396.0,295.0,189.0
BR0100,5,396.0,295.0,202.0
BR0100,5,393.0,294.0,201.0
BR0100,5,398.0,297.0,204.0
BR0100,5,400.0,265.0,209.0
BR0101,5,390.0,292.0,195.0
BR0101,5,400.0,300.0,194.0
BR0101,5,390.0,292.0,191.0
BR0101,5,400.0,300.0,183.0
BR0101,5,394.0,295.0,189.0
BR0101,5,396.0,295.0,194.0
BR0101,5,398.0,297.0,194.0
BR0101,5,398.0,297.0,179.0
BR0101,5,394.0,293.0,189.0
BR0101,5,391.0,292.0,198.0
BR0101,5,398.0,297.0,189.0
BR0101,5,398.0,297.0,199.0
BR0101,5,396.0,295.0,181.0
BR0101,5,400.0,300.0,188.0
BR0101,5,390.0,292.0,202.0
BR0101,5,398.0,297.0,184.0
BR0101,5,400.0,300.0,183.0
BR0101,5,396.0,295.0,184.0
BR0101,5,394.0,295.0,194.0
BR0101,5,400.0,300.0,199.0
BR0101,5,396.0,295.0,189.0
BR0101,5,400.0,298.0,182.0
BR0101,5,396.0,295.0,202.0
BR0101,5,393.0,294.0,201.0
BR0101,5,400.0,300.0,178.0
BR0101,5,390.0,292.0,185.0
BR0102,5,400.0,300.0,194.0
BR0102,5,396.0,295.0,194.0
BR0102,5,398.0,297.0,194.0
BR0102,5,391.0,292.0,198.0
BR0102,5,398.0,297.0,199.0
BR0102,5,400.0,298.0,204.0
BR0102,5,400.0,300.0,204.0
BR0102,5,400.0,300.0,188.0
BR0102,5,390.0,292.0,202.0
BR0102,5,396.0,295.0,204.0
BR0102,5,394.0,295.0,194.0
BR0102,5,400.0,300.0,199.0
BR0102,5,396.0,295.0,202.0
BR0102,5,393.0,294.0,201.0
BR0102,5,398.0,297.0,204.0
BR0103,5,390.0,292.0,211.0
BR0103,5,390.0,292.0,212.0
BR0103,5,393.0,294.0,221.0
BR0103,5,396.0,295.0,227.0
BR0103,5,398.0,297.0,219.0
BR0103,5,400.0,298.0,204.0
BR0103,5,396.0,295.0,209.0
BR0103,5,398.0,297.0,229.0
BR0103,5,396.0,295.0,219.0
BR0103,5,396.0,295.0,211.0
BR0103,5,400.0,265.0,229.0
BR0103,5,400.0,300.0,204.0
BR0103,5,396.0,295.0,229.0
BR0103,5,400.0,300.0,214.0
BR0103,5,390.0,296.0,229.0
BR0103,5,396.0,295.0,224.0
BR0103,5,390.0,292.0,220.0
BR0103,5,400.0,300.0,229.0
BR0103,5,396.0,295.0,214.0
BR0103,5,400.0,300.0,224.0
BR0103,5,390.0,292.0,222.0
BR0103,5,398.0,297.0,209.0
BR0103,5,393.0,294.0,216.0
BR0103,5,398.0,297.0,224.0
BR0103,5,397.0,296.0,224.0
BR0103,5,390.0,292.0,225.0
BR0103,5,400.0,299.0,224.0
BR0103,5,398.0,297.0,204.0
BR0104,5,393.0,294.0,221.0
BR0104,5,396.0,295.0,227.0
BR0104,5,398.0,297.0,219.0
BR0104,5,398.0,297.0,229.0
BR0104,5,396.0,295.0,219.0
BR0104,5,396.0,295.0,211.0
BR0104,5,396.0,295.0,229.0
BR0104,5,400.0,300.0,214.0
BR0104,5,390.0,296.0,229.0
BR0104,5,396.0,295.0,224.0
BR0104,5,390.0,292.0,220.0
BR0104,5,400.0,300.0,229.0
BR0104,5,396.0,295.0,214.0
BR0104,5,400.0,300.0,224.0
BR0104,5,390.0,292.0,222.0
