caja_tipo_id,caja_grosor_mm,caja_interior_largo,caja_interior_ancho,caja_interior_alto,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,pallet_alto,pallet_ancho,pallet_largo,cantidad_cajas_alto,cantidad_cajas_largo,cantidad_cajas_ancho,cantidad_cajas_total,utilizacion,dimension_interna
c4dc72a8c2e71b31cfcf50cbf201120c,4.7,384.0,285.0,163.0,393.4,294.4,172.4,1800,800,1200,10.0,2.0,4.0,80.0,0.9243909214814816,17838720.0
c68517097037ec6420e21676ab2f1609,2.5,393.0,255.0,265.0,398.0,260.0,270.0,1800,800,1200,6.0,2.0,4.0,48.0,0.7761,26556975.0
c8898fc66f1c4e56f02718e10a4dc36b,2.7,380.0,252.0,226.0,385.4,257.4,231.4,1800,800,1200,7.0,2.0,4.0,56.0,0.7439228463333332,21641760.0
c8c092bbf8da5f80452c66c38d27305f,4.1,390.0,255.0,224.0,398.2,263.2,232.2,1800,800,1200,7.0,2.0,4.0,56.0,0.7886669559999998,22276800.0
ca4da811f5581149b5b3f47ec84c9c5a,4.1,390.0,255.0,286.0,398.2,263.2,294.2,1800,800,1200,6.0,2.0,4.0,48.0,0.8564998835555555,28442700.0
ca51e9959c92f5ee112b262b32b0906b,4.1,390.0,290.0,245.0,398.2,298.2,253.2,1800,800,1200,7.0,2.0,4.0,56.0,0.9743542526666666,27709500.0
caf23015f00564375858e0103ede771c,4.6,385.0,284.0,170.0,394.2,293.2,179.2,1800,800,1200,10.0,2.0,4.0,80.0,0.9588812799999998,18587800.0
cdb9a6015047b3cac1a67886a85826eb,4.1,390.0,291.0,257.0,398.2,299.2,265.2,1800,800,1200,6.0,2.0,4.0,48.0,0.8776752746666666,29166930.0
d0823ee866ead1526b62ea77fb86dde9,4.5,390.0,288.0,316.0,399.0,297.0,325.0,1800,800,1200,5.0,2.0,4.0,40.0,0.891515625,35493120.0
d0fa74a812078a5c185018f80142e8de,2.7,380.0,252.0,235.0,385.4,257.4,240.4,1800,800,1200,7.0,2.0,4.0,56.0,0.7728567513333331,22503600.0
d20c085d39ceb93f1f9dbe59c29a4786,4.5,390.0,255.0,240.0,399.0,264.0,249.0,1800,800,1200,7.0,2.0,4.0,56.0,0.850003,23868000.0
d2932d6ed51161bd7a1ea59210d291e9,4.1,390.0,255.0,204.0,398.2,263.2,212.2,1800,800,1200,8.0,2.0,4.0,64.0,0.8236994121481481,20287800.0
d66062da2ea02af9a197381fef2d9894,4.1,390.0,290.0,189.0,398.2,298.2,197.2,1800,800,1200,9.0,2.0,4.0,72.0,0.975673622,21375900.0
d68bb9499fead9bc241623f072442bde,4.8,383.0,248.0,234.0,392.6,257.6,243.6,1800,800,1200,7.0,2.0,4.0,56.0,0.798394849777778,22226256.0
d81b530895a2d13487237f6d150a1ad3,4.8,388.0,287.0,199.0,397.6,296.6,208.6,1800,800,1200,8.0,2.0,4.0,64.0,0.9111042287407408,22159844.0
d85c4a361706e14cbb988a121812673a,4.8,388.0,287.0,268.0,397.6,296.6,277.6,1800,800,1200,6.0,2.0,4.0,48.0,0.9093571448888892,29843408.0
dbb291248e849bc6807762eb48e5f5cf,4.8,386.0,285.0,179.0,395.6,294.6,188.6,1800,800,1200,9.0,2.0,4.0,72.0,0.915839714,19691790.0
dbecb0982c417d486700d87684779314,2.7,383.0,284.0,206.0,388.4,289.4,211.4,1800,800,1200,8.0,2.0,4.0,64.0,0.8800735460740741,22407032.0
dc1de49033a3ee1314e007b70f96e862,2.7,381.0,282.0,229.0,386.4,287.4,234.4,1800,800,1200,7.0,2.0,4.0,56.0,0.8435790346666665,24604218.0
dcb0e779a9fa066abfd5ba5d40a9f80e,2.7,383.0,284.0,226.0,388.4,289.4,231.4,1800,800,1200,7.0,2.0,4.0,56.0,0.8429181231851851,24582472.0
de625e52b93ea2a6217778fe2b09fc61,4.1,390.0,250.0,168.0,398.2,258.2,176.2,1800,800,1200,10.0,2.0,4.0,80.0,0.8387058003703702,16380000.0
dff48f35bc511050803671ac6c77a7ad,4.7,380.0,282.0,163.0,389.4,291.4,172.4,1800,800,1200,10.0,2.0,4.0,80.0,0.905667962222222,17467080.0
e04ec2d8fbdb602a330f68e409a51828,4.1,390.0,245.0,214.0,398.2,253.2,222.2,1800,800,1200,8.0,2.0,4.0,64.0,0.8297461528888889,20447700.0
e0d433aeaa4baf03cc4513652ee489fe,4.5,390.0,288.0,172.0,399.0,297.0,181.0,1800,800,1200,9.0,2.0,4.0,72.0,0.893710125,19319040.0
e0f0d757e0995cc6d8f42ce6a520228e,4.8,388.0,287.0,214.0,397.6,296.6,223.6,1800,800,1200,8.0,2.0,4.0,64.0,0.9766198731851854,23830184.0
e18d6825e2af5ae83f5cd3860d72b2bc,4.7,379.0,246.0,197.0,388.4,255.4,206.4,1800,800,1200,8.0,2.0,4.0,64.0,0.7583087075555557,18367098.0
e44f97bd70a4b2cae9c6a92f763a956e,4.8,383.0,248.0,214.0,392.6,257.6,223.6,1800,800,1200,8.0,2.0,4.0,64.0,0.8375373605925927,20326576.0
e53adffdcabd1407844bfa9dabe381fb,4.7,384.0,285.0,148.0,393.4,294.4,157.4,1800,800,1200,11.0,2.0,4.0,88.0,0.9283587247407404,16197120.0
e54ba3b46441c641610ec42e56d62cfb,4.1,390.0,255.0,148.0,398.2,263.2,156.2,1800,800,1200,11.0,2.0,4.0,88.0,0.8336948220740739,14718600.0
e6369fff40e443b558bbf80d6a5c43f6,4.1,390.0,290.0,306.0,398.2,298.2,314.2,1800,800,1200,5.0,2.0,4.0,40.0,0.8636371761111111,34608600.0
e9213639f465101cf8b1650e880514c2,4.8,386.0,285.0,162.0,395.6,294.6,171.6,1800,800,1200,10.0,2.0,4.0,80.0,0.9258754266666668,17821620.0
eb35ea3a60188f7974c4d3e95df76b3e,4.8,386.0,285.0,192.0,395.6,294.6,201.6,1800,800,1200,8.0,2.0,4.0,64.0,0.8701934080000001,21121920.0
ebb6da98380a2619122b374dad07814a,4.6,387.0,286.0,214.0,396.2,295.2,223.2,1800,800,1200,8.0,2.0,4.0,64.0,0.966854784,23685948.0
ecd82512cc8da13211c6468d7a34dc18,2.7,379.0,280.0,289.0,384.4,285.4,294.4,1800,800,1200,6.0,2.0,4.0,48.0,0.8971656817777774,30668680.0
ecf787428007d25a0f29d1b250a67a26,4.8,386.0,285.0,244.0,395.6,294.6,253.6,1800,800,1200,7.0,2.0,4.0,56.0,0.957817049777778,26842440.0
edebe6dd9669ec03369694b6dbbd4c54,2.5,393.0,255.0,250.0,398.0,260.0,255.0,1800,800,1200,7.0,2.0,4.0,56.0,0.8551472222222222,25053750.0
ef0525f0911fd36073c2b10f4d81dfd5,4.1,390.0,255.0,235.0,398.2,263.2,243.2,1800,800,1200,7.0,2.0,4.0,56.0,0.8260284397037037,23370750.0
ef2aa69f2a021c5eb8f04cae5d3e66f3,4.1,390.0,255.0,230.0,398.2,263.2,238.2,1800,800,1200,7.0,2.0,4.0,56.0,0.809045947111111,22873500.0
efbf9fb4de26ed4bd82dc7987c339263,4.1,390.0,290.0,224.0,398.2,298.2,232.2,1800,800,1200,7.0,2.0,4.0,56.0,0.893542881,25334400.0
f01b49bf8183944154fdfa651ba118c4,2.7,383.0,284.0,191.0,388.4,289.4,196.4,1800,800,1200,9.0,2.0,4.0,72.0,0.9198308893333332,20775452.0
f3108b9695ef6420ab92a29c97d1f222,4.1,390.0,290.0,168.0,398.2,298.2,176.2,1800,800,1200,10.0,2.0,4.0,80.0,0.9686369855555554,19000800.0
f46de34159e1d0d6a5dfd38017585c4e,4.8,386.0,285.0,268.0,395.6,294.6,277.6,1800,800,1200,6.0,2.0,4.0,48.0,0.898681882666667,29482680.0
f5067cc6a3b074ffb10fb6fb4be1e49b,4.7,380.0,282.0,286.0,389.4,291.4,295.4,1800,800,1200,6.0,2.0,4.0,48.0,0.9310939073333332,30647760.0
f5bd804a90f4512d522129ccb62d549f,4.8,379.0,268.0,358.0,388.6,277.6,367.6,1800,800,1200,4.0,2.0,4.0,32.0,0.734351524740741,36362776.0
f5f3efff7c88ba437f641c49fa136da5,4.7,380.0,282.0,215.0,389.4,291.4,224.4,1800,800,1200,8.0,2.0,4.0,64.0,0.9430714186666664,23039400.0
f609bd5b4ffc901bae0837e2befee31d,4.7,380.0,282.0,175.0,389.4,291.4,184.4,1800,800,1200,9.0,2.0,4.0,72.0,0.871836746,18753000.0
fc5516122a48681b6a5d3d70768ee02a,4.1,390.0,255.0,275.0,398.2,263.2,283.2,1800,800,1200,6.0,2.0,4.0,48.0,0.8244757546666666,27348750.0
fcc3ee3ebc86c553e5f951274d02868e,4.1,390.0,289.0,214.0,398.2,297.2,222.2,1800,800,1200,8.0,2.0,4.0,64.0,0.9739358477037036,24119940.0
fce36b1b860f566c05d3e06484e6f4e2,4.8,388.0,287.0,194.0,397.6,296.6,203.6,1800,800,1200,8.0,2.0,4.0,64.0,0.8892656805925927,21603064.0
fdfc2140b8ceabc8da48b6c2886fe22d,4.1,390.0,255.0,199.0,398.2,263.2,207.2,1800,800,1200,8.0,2.0,4.0,64.0,0.804290849185185,19790550.0
